restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.0,A great choice,"Very nice place on restaurant row near Eastern Market (great shopping). Near Marine Barracks. I eat here often! Great food, good pricing!",Cava Mezze Grill,82,19,"September 3, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,5.0,11,"Washington, DC",sewingone
4.0,Quite good - bit different from Chipotle,"Some of their sauces/chutneys are unusual. I think they are better than Chipotle, the menu tends to be a bit more variety. Maybe they are a hybrid of Roti and Chipotle?",Cava Mezze Grill,10,7,"July 7, 2015",,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",Vijay R
4.0,Quick healthy lunch,"At a conference in DC, happened upon this ""fast food"" place for lunch. The resturauant was operated similar to a chipotle, but the meals were created with Mediterranean ingredients (hummus, feta, rice). The food was fresh and very flavorful. Overall, great tasting lunch that was inexpensive, quick, and healthy. I was happy to note that they sell their goods at...


More",Cava Mezze Grill,13,4,"June 30, 2015","Findlay, Ohio",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,5.0,11,"Washington, DC",Kim T
4.0,Reliable...,"Cava is a good reliable place...nothing is really outstanding but the food comes fast, it's relatively cheap and reliable.",Cava Mezze Grill,121,27,"June 23, 2015","Washington, District of Columbia, United States",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,3.0,11,"Washington, DC",FoodGuyWineGuy
4.0,"Like Chipotle, But Better","I wanted to take something on my flight home from DC and had heard about Cava, so decided to stop by and pick something up to go. This is a Chipotle like style; you choose your base and then your toppings. Only difference is that its Mediterranean food instead of “Mexican”.
I only have raves about this place! The staff...


More",Cava Mezze Grill,7,0,"June 19, 2015","Bay Area, CA",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",xislandgirlx
4.0,Good food fast!,The concept is like Chipotle except for mid-eastern cuisine. It does a great job of having appetizing and fresh foods served very quickly. The decor is rather plain (like Chipotle) and prices fair. Overall a good experience and will definitely visit again...,Cava Mezze Grill,102,20,"April 21, 2015",Reston,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",Bill_and_Nives
4.0,Healthy and fun experience!,"I love this place. Felt so healthy ordering the grains and greens, chicken & braised beef (you can have half orders by the way) and everything else to go with it! With yogurt dill and toasted red pepper hummus, it was a loaded dinner but felt good having all the organic and fresh veggies!
P.S. This place reminded me of...


More",Cava Mezze Grill,44,8,"April 16, 2015","Manila, Philippines",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",heyheymommyj
4.0,Wish we had one close by,"In an effort to find a low-cost meal that would satisfy a meat eater and a vegetarian, my husband and I decided to try this little place near Chinatown in D.C. We were pleasantly surprised and would definitely go back!
I had the falafel and loved it; my husband had the spicy lamb meatballs and was quite satisfied. We were...


More",Cava Mezze Grill,16,5,"March 30, 2015","Wilmington, Delaware",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",LOuladdaoud
4.0,"Terrific healthy tasty ""fast"" food","This is like a Greek or Mediterranean version of Chipolte. You go through a line and get the base - rice, salad or a grain/greens combo. Then you add three toppings e.g. hummus, toss in a protein (chicken, pork, falafal, meat balls..)and a bunch of fresh toppings add some sauce and you have an amazing meal.
Watch out of the...


More",Cava Mezze Grill,51,37,"March 27, 2015",Minneapolis,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,5.0,11,"Washington, DC",budget_travel_buff
4.0,Busy; delicious food & sexy atmosphere,"Love the menu, the atmosphere is sexy (a little dark, cool lighting, busy but comfortable), and it's a great place to go with friends or on a date.
As I mentioned, it's busy, so you might have to wait and at times the busy-ness has evoked a twinge of arrogance from the staff (I notice this mostly as a former...


More",Cava Mezze Grill,126,58,"March 17, 2015",Washington DC,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",iStefPayne
4.0,You know it's good...it's Cava,"I never write reviews of ""fast food"" places. But...wow. Opening day, there was a line around the block (yes, they were giving away free food...but still). So the second day I figured I would check it out and still there was a long line.
The food was extremely fresh, everything was coming out hot, fast and it seemed like it...


More",Cava Mezze Grill,66,30,"October 20, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",mamtravels
4.5,The Real Deal!,Run by Cubans. Its the real deal! They have a full buffet with many options. You can also have them deliver to your hotel room.,Sophie's Cuban Cuisine,6,1,"September 17, 2015","Boston, Massachusetts",/Restaurant_Review-g28970-d5073361-Reviews-Sophie_s_Cuban_Cuisine-Washington_DC_District_of_Columbia.html,5.0,7,"Washington, DC",Sue E
4.5,Spicy and delicious,Was walking around looking for a place for lunch and spotted this place. The food was really good. We had a salad with spicy chicken and a salad with pork. Both were delicious. Friendly staff.,Sophie's Cuban Cuisine,25,11,"July 24, 2015","Floral Park, New York",/Restaurant_Review-g28970-d5073361-Reviews-Sophie_s_Cuban_Cuisine-Washington_DC_District_of_Columbia.html,5.0,7,"Washington, DC",mkwatermelon
4.5,I'll Be Back,"Based on very limited experience, as good as anything that I've had in Miami's South Beach. Had the ""Pork with a twist"" sandwich; my colleague had the Cuban sandwish. Both exceptionally good. Lots of flavor, good balance of flavors, clearly quality ingredients. The ""twist"" was that the sandwich included fried sweet plantain. It works.
Located in the middle of DC's...


More",Sophie's Cuban Cuisine,127,44,"August 26, 2014","germantown, md",/Restaurant_Review-g28970-d5073361-Reviews-Sophie_s_Cuban_Cuisine-Washington_DC_District_of_Columbia.html,4.0,7,"Washington, DC",banjobwana
