restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.0,A perfect evening...,"It began with a most gracious Italian waiter greeting us with as much flavor as the dishes we were about to enjoy...the starters were incredible a the house specialty,a veal chop smothered in mushrooms, was a veritable dining extravaganza...
A definite must while in DC...",Primi Piatti,67,19,"October 12, 2015",,/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",markhenry1
4.0,GW italian restaurant,"It is not the best Italian restaurant in DC but you can find a honest food, with a honest price. It is more suitable for folks near to GWU and can find a lot of option. I liked.",Primi Piatti,102,29,"September 22, 2015",Panama,/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,3.0,137,"Washington, DC",h2a
4.0,Intimate restaurant with good food reasonably priced,"It is perfect for office lunch, the service is efficient and friendly. The food is tasty and not overly fussy. We like the heel of the bread and when we asked for extra heels, the waiter was polite and brought us a basket of heels!!! We have been to restaurants where they either refuse this request or are very reluctant...


More",Primi Piatti,51,26,"September 3, 2015","Beijing, China",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",yasubec
4.0,amazing italian food with great service,"We took a taxi ride to get to this restaurant and they did not disappoint. We were in Tuscany last year and this food is as good as anything you get there. It was a great restaurant and we talked about our trip to Tuscany while on our trip to Washington. My take on the food in Washington (which is...


More",Primi Piatti,41,40,"August 17, 2015","Barrie, Canada",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",marlin5353
4.0,"Wow, a very pleasant experience, and excellent food","Was in town on business, this place was recommended, so I wandered in. They seated me at a nice table facing the park, set me up with a killer martini. Then I asked them: what's your best? What are you most proud of? That's what I want to try. ""The veal chop,"" said a distinguished looking grey haired gentleman. ""It's...


More",Primi Piatti,384,127,"August 10, 2015","Copenhagen, Denmark",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",morl8tr
4.0,Little Italian Restaurant Adjacent to our Hotel,"After a full day of touring we were pleased to find this restaurant next to our hotel. The food was quite good, appetizer to dessert. The staff was attentive, and we enjoyed the sidewalk dining.",Primi Piatti,4,0,"August 9, 2015","Solvang, California",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,4.0,137,"Washington, DC",celesteea
4.0,Real Nice!,The wait staff made us feel like we were the only patrons in the restaurant. They were extremely attentive to every detail of our dining experience. Can't wait to return.,Primi Piatti,7,3,"July 31, 2015","Olney, Maryland",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",DukeofEarl28
4.0,Authentic Italian,"We were in an hour long at another nearby restaurant, when we decided to try primi. Thankfully we did! Authentic Italian. The spaghetti bolognese was amazing. Gnocchi a close second. Our son loved his pizza, though it wasn't my favorite. And the service was impeccable. Highly recommend it!",Primi Piatti,43,19,"July 19, 2015","Belleville, Illinois",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",alicia s
4.0,Very Expensive but Good,We attended a function here in their private dining room. The fish I had was very good and the wait staff attentive. The pasta sauce smellled amazing. Unfortunately we didn't get to taste it.,Primi Piatti,66,11,"July 19, 2015","Oakton, Virginia",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,4.0,137,"Washington, DC",michele c
4.0,Quiet dining on Thursday night...,"We had a very nice time here. My wife and I had dinner after an earlier event so we eat more downtown area of Washington. It a great surprise to find Primi Piatti. I suspect they tend to busier with business lunch. Dinner on Thursday night was almost like private dining. The service was superb, the wine recommendations were great....


More",Primi Piatti,67,44,"July 16, 2015","Washngton, DC",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",clrWashngton_DC
4.0,Outstanding Italian Cuisine,"We recently met family members here on a Saturday evening. Considering how crowded this place can be during the week, we were very surprised that we were practically the only people in the restaurant. That made no difference, as every dish we had was outstanding, whether pastas, meats, or other items. The service was especially warm and attentive. We've already...


More",Primi Piatti,196,62,"July 12, 2015","Washington, District of Columbia, United States",/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,5.0,137,"Washington, DC",Jonathan R
4.0,Wonderful Meal at Primi Piatti,"First night in D.C. for a conference. Staying at the Hotel Lombardy--and saw Primi Piatti next door. What a wonderful find! The restaurant has great atmosphere--very ""old Italian"" feel to it. We were seated promptly at a nice table by the window. They also have outdoor seating (at least in the summer). My friend and I had been walking all...


More",Primi Piatti,42,14,"June 17, 2015",Indianapolis,/Restaurant_Review-g28970-d450623-Reviews-Primi_Piatti-Washington_DC_District_of_Columbia.html,4.0,137,"Washington, DC",roadcatindy
