restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,"Perfect for the traveler, probably everyone else too!","We have enjoyed breakfast, lunch and dinner as this is in our hotel. They even provided us with a pic nice lunch one day we had an all day trip planned.",Poste Brasserie,23,8,"October 13, 2015","Eureka, California",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,5.0,259,"Washington, DC",VizziZ,38.8949549,-77.0366456,40.80207120000001,-124.16367290000001,2479.1771913749058,False,152.0
4.0,"Very Good Food, but Noisy and Slow","Eclectic, Vietrnamese-influenced menu, average wine list coupled with above average execution results in enjoyable meals at breakfast and dinner and offsets slow service and noisy ambiance.",Poste Brasserie,202,104,"October 5, 2015","Jacksonville, Florida",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,3.0,259,"Washington, DC",rolftowe,38.8949549,-77.0366456,30.3321838,-81.655651,646.0287497473273,False,189.0
4.0,Average food abmismal service,"We had 7:30 reservations. We were seated by 7:40. We ordered a cheese plate to be shared by 3 and a bowl of soup for an appetizer. The cheese plate showed up at 8:40 and we had to ask for the soup. A member of our party ordered a bowl of French onion soup. It was delivered so cool that...


More",Poste Brasserie,20,13,"October 3, 2015","Alexandria, Virginia",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,1.0,259,"Washington, DC",ihatescreennames026,38.8949549,-77.0366456,38.8051095,-77.0470229,6.222766826830365,True,296.0
4.0,Great although limited GF items,"Great food although menu is a bit limited. That being said we ate 5 meals there. Very good quality, super flavours, great staff. Do note that gluten free/ celiac options are limited. No specific gf menu and everything was a "" workaround"". That got a bit tiring. Staff were excellent",Poste Brasserie,16,2,"September 24, 2015","Osoyoos, Canada",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,4.0,259,"Washington, DC",Hilary R,38.8949549,-77.0366456,49.033333,-119.46666699999999,2195.9407602195192,False,282.0
4.0,bunch,"Absolutely the very best brunch in wash DC, great food and super service, place is a bit hidden but well worth the find, ask for seating in the courtyard weather permitting.",Poste Brasserie,41,9,"September 21, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,5.0,259,"Washington, DC",SGM Tully,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,173.0
4.0,Great service!,"The Service: When our waiter served the hot tea to our table... accidentally he spilled the milk on my chair/dress. He felt so bad and kept apologizing. I told him, ""that is ok, at least is the milk NOT the hot tea!"" hahaha~
He is very attentive & provide great service! He definitely gives us lots of attention. We love...


More",Poste Brasserie,649,65,"September 18, 2015","Burbank, California",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,5.0,259,"Washington, DC",ilovefoodcoma,38.8949549,-77.0366456,34.181648200000005,-118.3258554,2300.5572779822833,False,330.0
4.0,Experimental,"Based on reviews we went to Poste for a special occasion. The place is nice. Nice setting and, amazingly for DC, quiet. Being quiet is enough to get it a 3 in my book. The staff is a solid 5. They were friendly and well versed on the menu. My daughter has a gluten allergy and while Poste does not...


More",Poste Brasserie,22,5,"September 9, 2015",,/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,3.0,259,"Washington, DC",J-H-Carp,38.8949549,-77.0366456,,,,,307.0
4.0,Superb food and excellent restaurant week deal,"I went to Poste during DC's summer restaurant week and was certainly not disappointed. I had an amazing crab cake starter - it really was nothing but lump crab meat, with quite a flavorful blend of spices -- and it was breaded and broiled, served with a spicy aioli that worked great with the crabcake. As my meal, I ordered...


More",Poste Brasserie,13,1,"September 1, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,4.0,259,"Washington, DC",gatrjeny,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,334.0
4.0,Outdoor courtyard,Poste is a good spot with an outdoor courtyard ... pretty quiet for lunch or an early afternoon drink.,Poste Brasserie,8,0,"September 1, 2015","Washington, DC",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,4.0,259,"Washington, DC",dcnative16,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,102.0
4.0,Best Restaurant Ever,"Where do I begin? Poste restaurant and lounge probably is one of the best in DC. The staff is very friendly, knowledgeable, and most importantly attentive to the guest needs. Everyone from the F&B Manager to the server provided us with top notch service, incredible recommendations, and the quality of food was 5 stars. I will definitely be back, because...


More",Poste Brasserie,1,0,"August 29, 2015",,/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,5.0,259,"Washington, DC",Ronnie W,38.8949549,-77.0366456,,,,,364.0
4.0,Outstanding presentation of incredibly delicious food!,"I ate dinner at Brasserie Poste in August 2015, and cannot compliment it enough – the food and the presentation (plating and service) were well above expectation!
I began with an amuse bouche of a few slices of sauted mushroom on a thin bit of crostino, and OMG, those mushrooms were full of flavor! My appetizer was a crab cake...


More",Poste Brasserie,205,186,"August 20, 2015","Washington, DC",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,5.0,259,"Washington, DC",KJA3,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,340.0
4.0,"Great patio, expensive drinks","We were staying at the hotel and came here a few times for drinks. The patio is awesome and I could have sat out there on a nice night for a long time. It's quite busy on Friday nights, FYI. I tried a few different cocktails while we were there for a few days, it was fun because they have...


More",Poste Brasserie,128,22,"August 17, 2015","Chicago, Illinois",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,4.0,259,"Washington, DC",Liz W,38.8949549,-77.0366456,41.8755546,-87.6244212,594.7825562837824,False,299.0
4.0,Great Menu Variety and Quality Preparations,"My friend and I chose Poste based on the excellent menu and that we (from the Midwest) were looking for crab cakes near the White House. Upon learning that the restaurant was connected to and affiliated with a Kimpton Hotel - I seriously considered leaving. For better or worse, I've formed the opinion after traveling through hundreds of hotels that...


More",Poste Brasserie,73,89,"August 17, 2015","Libertyville, Illinois",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,4.0,259,"Washington, DC",BuonaNotteRoma,38.8949549,-77.0366456,42.2830786,-87.9531303,619.4104960563941,False,360.0
4.0,Great patio,"When the weather is nice, this patio/courtyard is hard to resist. The only thing is that the bathroom is quite far- up a flight of steps and in the hotel area. This is a little inconvenient, but a small price to pay for such a great atmosphere.",Poste Brasserie,116,18,"August 16, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,4.0,259,"Washington, DC",Amy W,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,244.0
4.0,great patio in courtyard,"Ate here on our last night at this hotel (Monaco). At first they put us in a small room where no one else was seated. It was chilly. I asked if we could be moved outside to the patio, they moved us. Attentive friendly waiter. Best bread ever. Delicious beet salad with a perfect blend of flavors. Wonderful eggplant dish...


More",Poste Brasserie,75,23,"August 14, 2015","Knoxville, Tennessee",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,5.0,259,"Washington, DC",bmc007,38.8949549,-77.0366456,35.960394799999996,-83.92102609999998,429.1440241885498,False,330.0
4.0,Great Brunch Spot!,"My husband and I visited Poste for brunch while vacationing in DC in August, 2015. We made reservations via Open Table the same morning and arrived a little ahead of schedule which wasn't a problem because there were so many open tables. The hostess was friendly and our server was amazing - attentive yet let us have our space. Food...


More",Poste Brasserie,145,57,"August 12, 2015","Norton Shores, Michigan",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,3.0,259,"Washington, DC",Michelle C,38.8949549,-77.0366456,43.1689044,-86.26394609999998,564.7068160372697,False,343.0
4.0,It's the Basics That Count,"Lovely venue in an old refurbished post office where even the white cloth napkins are folded to resemble an envelope...nice touch. Stayed at the hotel and thought, convenient, although we were tempted to just grab something on the go, but we stayed. Great service, but the very basics we had wanted, a bagel and a croissant, were not up to...


More",Poste Brasserie,510,198,"August 1, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d497551-Reviews-Poste_Brasserie-Washington_DC_District_of_Columbia.html,3.0,259,"Washington, DC",PlatinumHoney,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,349.0
