restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.5,Their signature cocktail Bee-Tini is worth a try. Made with honey from their rooftop apiaries.,"Great place to unwind - elegantly done up, good music, gracious service, comfortable and cosy sitting arrangements, and perfect drinks. A variety of small bites - $5 to $10.",Loggia Lounge,11,10,"August 23, 2015","New Delhi, India",/Restaurant_Review-g28970-d4023560-Reviews-Loggia_Lounge-Washington_DC_District_of_Columbia.html,5.0,7,"Washington, DC",Roopa_Bakshi,38.8949549,-77.0366456,28.6138967,77.21595620000002,7499.579434691299,False,173.0
4.5,Great service,Lovely setting to enjoy a beverage and staff is extremely obliging. Try their house specialty martini made with honey from their rooftop.,Loggia Lounge,78,35,"June 3, 2015",NiagaraFallsCanada,/Restaurant_Review-g28970-d4023560-Reviews-Loggia_Lounge-Washington_DC_District_of_Columbia.html,4.0,7,"Washington, DC",CanadianTraveller48,38.8949549,-77.0366456,,,,,137.0
4.5,Nice hotel lobby bar to relax,"Nice airy and open hotel lobby lounge and Bar.overlooking the interior garden.
Full bar open early in the afternoon, nice place for a drink before dinner and to take a break after a day of museums and shopping in Georgetown,",Loggia Lounge,39,27,"April 25, 2015",north carolina,/Restaurant_Review-g28970-d4023560-Reviews-Loggia_Lounge-Washington_DC_District_of_Columbia.html,4.0,7,"Washington, DC",lareduxer,38.8949549,-77.0366456,35.6729639,-79.03929190000002,248.06926556790012,False,224.0
4.5,Very friendly service - relaxed and stylish,A great place to relax and to work. Both families and business people seemed to fell welcome here. The waiters are very nice. I forgot my sweater in the sofa one afternoon and they called me at once when arriving room. Their steak tartare and buffalo wing tasted great.,Loggia Lounge,111,49,"April 11, 2015",Sweden,/Restaurant_Review-g28970-d4023560-Reviews-Loggia_Lounge-Washington_DC_District_of_Columbia.html,5.0,7,"Washington, DC",Familyon2r,38.8949549,-77.0366456,59.67497120000001,14.5208584,4011.432450383815,False,269.0
4.5,Great Find,"On our recent stay at the Fairmont DC my wife and I spent a fair bit of time in the Loggia Lounge. The ambiance is stylish and warm. The cocktails are excellent. The three cheese plate is excellent. The service is swift and friendly. One evening we were there in time to hear the piano player. He played a combination...


More",Loggia Lounge,583,1128,"March 27, 2015","Toronto, Canada",/Restaurant_Review-g28970-d4023560-Reviews-Loggia_Lounge-Washington_DC_District_of_Columbia.html,5.0,7,"Washington, DC",JamesII,38.8949549,-77.0366456,43.6529206,-79.3849008,350.3224729993701,False,327.0
4.5,Great place for drinks & snackd,"Great place, beautiful setting and excellent staff. Also features some original cocktails. Piano player in the early evening.",Loggia Lounge,201,83,"March 22, 2015","Miami Beach, Florida",/Restaurant_Review-g28970-d4023560-Reviews-Loggia_Lounge-Washington_DC_District_of_Columbia.html,5.0,7,"Washington, DC",Sven P,38.8949549,-77.0366456,25.7881436,-80.1272705,920.8950486990979,False,125.0
4.5,Perfect location!,"Nothing not to like, got back about 1100pm from the Nats game and they were too happy to fix up a shrimp cocktail for hubby even at the late hour !",Loggia Lounge,84,46,"September 5, 2013","Saint Augustine , FL",/Restaurant_Review-g28970-d4023560-Reviews-Loggia_Lounge-Washington_DC_District_of_Columbia.html,5.0,7,"Washington, DC",Kelly M,38.8949549,-77.0366456,29.894690999999998,-81.31451700000002,666.5664144017124,False,147.0
4.0,Great meal and service,We ate dinner at Del Frisco's Grille and we were pleasantly surprised. The staff are very attentive. Restaurant is clean and family-friendly. Our meals arrived quickly Had the prime rib sandwich and it was excellent. Will definitely dine here again should we be in the area.,Del Frisco's Grille,247,138,"October 11, 2015","Wilmington, Delaware",/Restaurant_Review-g28970-d3380175-Reviews-Del_Frisco_s_Grille-Washington_DC_District_of_Columbia.html,4.0,139,"Washington, DC",Sandy F,38.8949549,-77.0366456,39.7459468,-75.546589,99.0996480507597,False,274.0
4.0,Great time great food,"Although a little pricey, the food was awesome and the atmosphere great. The servers were very attentive to our large group and were fine with us splitting checks, which can be a total pain in the butt. Steaks were all cooked excellent. Would recommend to anyone.",Del Frisco's Grille,39,16,"October 10, 2015",,/Restaurant_Review-g28970-d3380175-Reviews-Del_Frisco_s_Grille-Washington_DC_District_of_Columbia.html,5.0,139,"Washington, DC",Loudog04,38.8949549,-77.0366456,,,,,263.0
4.0,Great Coconut Cream Pie,"I lunched with coworkers at about 1:15 in the afternoon. The restaurant was still very busy and LOUD, but we were promptly seated and the wait staff was courteous, friendly and efficient. We split the Philly Cheesesteak eggrolls for an appetizer and they were very, very good, with lots of meat in the eggroll. I had the ahi tuna tacos...


More",Del Frisco's Grille,7,0,"September 18, 2015",Virginia,/Restaurant_Review-g28970-d3380175-Reviews-Del_Frisco_s_Grille-Washington_DC_District_of_Columbia.html,4.0,139,"Washington, DC",Brian J,38.8949549,-77.0366456,37.1232245,-78.4927721,145.75460982304784,False,345.0
