restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Good food,Bandolero is located in the heart of Georgetown. It has a great appealing design and cozy environment. My choice was large empanadas and some Mexican beer. Good prices and service!,Bandolero,80,27,"July 11, 2015","Baku, Azerbaijan",/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,5.0,171,"Washington, DC",Emil R,38.8949549,-77.0366456,40.375428899999996,49.8328549,6030.754262602273,False,180.0
4.0,"Very nice service, tasty food, dark interior & a little expensive.","Bandolero on M Street in Georgetown is Mexican-style and really a 3+ choice on July 4th before viewing the fireworks. The chicken quesadilla I ordered was cheesy and melted in my mouth, but there wasn't enough of it. The tortilla chips were warm, good and replaced when asked. They were ordered with guacamole. The restaurant was just too dark which...


More",Bandolero,106,104,"July 8, 2015",,/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,3.0,171,"Washington, DC",SUZSVE,38.8949549,-77.0366456,,,,,359.0
4.0,"Good food, but too quick to clear us out...","My husband and I were in DC for the weekend and my husband made reservations for us at Bandolero since we love Mexican. We arrived for our 8pm reservation a few minutes early and were quickly seated at our table in the back area. Our waitress was very friendly and we put in an order for guacamole and a pitcher...


More",Bandolero,45,47,"June 30, 2015","Philadelphia, Pennsylvania",/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,3.0,171,"Washington, DC",melissa350,38.8949549,-77.0366456,39.952335,-75.16378900000002,123.94015589510353,False,321.0
4.0,Upscale Mexican,"This is our second visit to the establishment. Service, food and menu recommendations are awesome. This time we picked the brunch hours until 4pm on weekends. Bottomless mimosa and margaritas are great and refreshing. The small dishes are excellent. If you happen to be served by Burak you are lucky. He has great sense of humor and fun that makes...


More",Bandolero,173,48,"June 29, 2015","Tysons Corner, Virginia",/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,4.0,171,"Washington, DC",BirTurk,38.8949549,-77.0366456,38.918592,-77.2314723,10.626546669137626,True,357.0
4.0,Excellent food and service,We dropped in here by chance and where immediately shown to a table. The waiter was kind and attentive. The atmosphere was very nice and the food was really tasty. We did not have to wait even though the place was full. Very good service !,Bandolero,16,4,"June 20, 2015",,/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,5.0,171,"Washington, DC",Simon S,38.8949549,-77.0366456,,,,,239.0
4.0,Unique Tapas Bar & Restaurant - bring a flashlight,"I love dark and mysterious places like this one so the flashlight reference is only in fun. The place is on the dark side as is the décor. As you walk into the rather large bar is on your left with bar seating at small tables to the right. If you continue past the bar and the section of outdoor...


More",Bandolero,400,178,"June 19, 2015","Berkeley Heights, New Jersey",/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,4.0,171,"Washington, DC",TonyK300,38.8949549,-77.0366456,40.6834349,-74.442653,185.14913230186647,False,306.0
4.0,"Mexican in the heart of Georgetown, DC",Nice authentic (authentic enough for me) restaurant on M St. in Georgetown. Stopped by for lunch. Ordered the Tuna Cerviche and split a Chicken and churrios lunch with my wife. Glad I did as the portions were huge. Nice break from shopping.,Bandolero,54,16,"June 4, 2015","Columbia, Maryland",/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,5.0,171,"Washington, DC",Masoodclan,38.8949549,-77.0366456,39.2156213,-76.85820490000002,24.112677929293458,True,240.0
4.0,Tasty food my new favorite Mexican.,"I liked this place for its tapas type food. All the three dishes we shared and tried tasted great and looked great. We had mani mahi tacos, a quesadilla and shrimp. The guacamole was really good and plenty. The passion fruit Margaritha tasted great after a two hour walking tour of Goergetown.
I will definitely come back to this place.",Bandolero,7,2,"April 18, 2015","Rockville, Maryland",/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,4.0,171,"Washington, DC",MalinS71,38.8949549,-77.0366456,39.0840054,-77.15275729999998,14.461735716840362,True,336.0
4.0,Good food but . . .,"Read the January 21 review from TripAdvisor reviewer joeyisntyourdaddy and you will understand the ellipsis in my review title. My family of four, including two kids ages 9 and 12, ate here because we craved Mexican food while visiting Georgetown on spring break. The food was good. We especially enjoyed the salsas and guacamole. The people were very friendly. The...


More",Bandolero,200,122,"April 17, 2015",Connecticut,/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,3.0,171,"Washington, DC",TheSecretVagabond,38.8949549,-77.0366456,41.6500201,-72.7342163,296.30358387069157,False,375.0
4.0,Super small portions,Bandolero has a really nice menu - lots of interesting dishes to choose from. The food was really good (and I'm from AZ so I know Mexican) but the portions were really small given the pricing. I'd say they were slightly larger than appetizer sized.,Bandolero,18,10,"April 9, 2015","Scottsdale, Arizona",/Restaurant_Review-g28970-d2553244-Reviews-Bandolero-Washington_DC_District_of_Columbia.html,3.0,171,"Washington, DC",85254,38.8949549,-77.0366456,33.5091215,-111.8992365,1970.8723802317759,False,248.0
