restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.5,Amazing and fun experience!,"Minibar did not disappoint! We went for my husband's birthday and it was certainly an adventure for the palette. We got there a little early, so we hung out at Barmini for some drinks.
Just as the other reviews had mentioned, you really go to Minibar for the experience. It was like food theatre. The stage was the kitchen and...


More","minibar, Washington, D.C.",8,3,"October 10, 2015","Reston, Virginia",/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,5.0,100,"Washington, DC",JiaSmitty,38.8949549,-77.0366456,38.9312353,-77.35702091,17.446389410965036,True,336.0
4.5,BAR AND GREAT FOOD.,"Located on 16th and R street, a small traditional and very old bar. the grill has been recently added to compliment great Afghani Kebobs and Pakistani mild curried dishes. The traditional Naan comes freshly baked direct from the oven. The chef is amazing, so is the serving staff. Bartenders and the owner are very friendly and generous. pool table and...


More","minibar, Washington, D.C.",5,3,"October 3, 2015","Toronto, Canada",/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,5.0,100,"Washington, DC",syed g,38.8949549,-77.0366456,43.6529206,-79.3849008,350.3224729993701,False,362.0
4.5,Had a great experience,"My husband took me for my birthday and we had a wonderful time. The service is impeccable, watching the cooks are amazing and the food is awesome.","minibar, Washington, D.C.",18,8,"August 14, 2015","Mitchellville, Maryland",/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,5.0,100,"Washington, DC",S2507,38.8949549,-77.0366456,38.925111799999996,-76.7427464,15.975779693215747,True,146.0
4.5,Amazing. Go.,"Anything I write will not do justice to this dining experience. I say experience because you should consider this an evening of entertainment, not just dinner. Since plenty has been written about this already, I would just recommend dining with someone as you are seated next to the other 5 patrons -- not across from them. If you do the...


More","minibar, Washington, D.C.",66,21,"August 4, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,5.0,100,"Washington, DC",JAG2021,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,347.0
4.5,Quite the Experience,"We went since it was my boyfriend's 33rd birthday. There were 6 people per seating and so it was quite intimate. Staff are nice and we had really great interaction. Food was fantastic. Pairings were great though we wished we got the non-alcoholic drinks since they had some very creative concoctions... a pair on our table had it.
Overall, you...


More","minibar, Washington, D.C.",22,5,"July 27, 2015","Arlington, Virginia",/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,5.0,100,"Washington, DC",Marialina B,38.8949549,-77.0366456,38.890396100000004,-77.0841585,2.5805753532034976,True,353.0
4.5,molecular gastronomy is deriguer for a foodie,"and yet it can be besides, incredibly pricey, adventuresome, like a roller coaster ride, with thrilling highs and scary lows. we made the reservation for early seating( a good idea) the wait staff is great, the presentation marvelous, and the tastes,textures and ideas a bit all over the place. some things like the drinks were great ,and some things, were...


More","minibar, Washington, D.C.",230,55,"July 20, 2015",North Carolina,/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,3.0,100,"Washington, DC",rhamba k,38.8949549,-77.0366456,35.6729639,-79.03929190000002,248.06926556790012,False,366.0
4.5,One of DC's Finest Gastronomic Destinations,"This is an ultimate must for any foodie from anywhere. The minibar is presently ranked as number 2 on Washingtonian's Top 100. We went there for a special occasion, and the experience was memorable! I reserved an early seating (6PM) and recommend doing so. We had the undivided attention of minibar personnel. It was such a treat watching the preparation...


More","minibar, Washington, D.C.",28,8,"July 18, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,5.0,100,"Washington, DC",NowhereGuest2011,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,364.0
4.5,Expect a great theatrical dining experience.,"Having had a wonderful experience at both minibar and bar-mini, I can now understand the mixed reviews some people experience.
It is the Cirque du Soleil of dining and the dance is fantastic.
You must bring with you a sense of fun and adventure and a fat wallet.
Know ahead of time that you won't like everything you eat but...


More","minibar, Washington, D.C.",15,16,"July 17, 2015",philadelphia,/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,5.0,100,"Washington, DC",PhiladelphiaGreta,38.8949549,-77.0366456,39.952335,-75.16378900000002,123.94015589510353,False,334.0
4.5,An amazing experience,"Mini Bar is not for everyone but it is definitely a culinary experience. Very intimated setting, molecular type dinning. Highly recommend you visit at least once.","minibar, Washington, D.C.",78,8,"July 7, 2015",,/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,4.0,100,"Washington, DC",JEBLLM,38.8949549,-77.0366456,,,,,162.0
4.5,"Disappointed, surprised how few things I liked","We reserved the special Jose's Table for a 20th anniversary surprise dinner for my wife and four friends. I knew what I was getting into, and that the prix fixe meal with wine and tip was going to cost me over 4 grand. 4 large as in thousand, not hundred. And I have to say that even though I knew...


More","minibar, Washington, D.C.",3,3,"June 29, 2015",DC,/Restaurant_Review-g28970-d3861014-Reviews-Minibar_Washington_D_C-Washington_DC_District_of_Columbia.html,3.0,100,"Washington, DC",bigheadedwonk,38.8949549,-77.0366456,38.89366125,-76.98788315,2.630158432758043,True,307.0
