restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
5.0,Recommended by a coworker,Passing through town and was told I had to try this place. The burgers did not disappoint! Will visit again.,Looking Glass Lounge,5,2,"September 20, 2015","Boston, Massachusetts",/Restaurant_Review-g28970-d1592556-Reviews-Looking_Glass_Lounge-Washington_DC_District_of_Columbia.html,5.0,4,"Washington, DC",Jamie L,38.8949549,-77.0366456,42.3604823,-71.0595678,394.6971339457478,False,108.0
5.0,Local hangout!,"This place has an eclectic group of people, some great beers on tap and dancing on Friday nights. Staff is friendly, beautiful outdoor patio and walking distance to the metro station.",Looking Glass Lounge,10,5,"May 6, 2014","Washington, DC",/Restaurant_Review-g28970-d1592556-Reviews-Looking_Glass_Lounge-Washington_DC_District_of_Columbia.html,5.0,4,"Washington, DC",SND007,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,183.0
5.0,Excellent Food! Exceeded Expectations.,"What can I say, a bar with great food. We tried fish tacos and chicken fingers! Service wasn't bad, fairly average. I was surprised that the food was so tasty.",Looking Glass Lounge,76,15,"March 5, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1592556-Reviews-Looking_Glass_Lounge-Washington_DC_District_of_Columbia.html,5.0,4,"Washington, DC",Chris W,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,159.0
5.0,Twitter Alert!,"Alerted by Twitter that there is a half price burger night in this place. Although I am in the neighborhood, I had never been in there since I move in 11 months ago. Decided to drop in for a quick bite to save myself laboring in the kitchen. I was surprise that there was a beer garden out back and...


More",Looking Glass Lounge,537,159,"July 12, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1592556-Reviews-Looking_Glass_Lounge-Washington_DC_District_of_Columbia.html,4.0,4,"Washington, DC",Superlegalbabe,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,308.0
4.0,Par excellence!,"Wonderful food, white linen service, high-end restaurant.
This is one of my favorite restaurants in DC. It's expensive though. The servers are attentive but not intrusive.
Last time I ate here the former FBI Director was having lunch nearby our table.",901 Restaurant & Bar,8,7,"March 14, 2015",,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Vernice M,38.8949549,-77.0366456,,,,,251.0
4.0,"OK, nothing amazing",A standard hotel sports bar - nothing special I am afraid - better go look outside for an interesting location,901 Restaurant & Bar,84,57,"July 22, 2014",Bushey,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",IanWhiteUK,38.8949549,-77.0366456,51.6441737,-0.36224029999999996,3662.1088611786477,False,110.0
4.0,Nice Evening for 2!,"Went to 901 restaurant with a friend and I must say that I was very surprised as well as impressed. This restaurant is definatly DC's little secret and I’m glad I was able to share this experience with people. The waiter was very prompt and polite. Our Calamari was excellent as well as my Scallop Risotto. I also got to...


More",901 Restaurant & Bar,1,0,"January 24, 2013","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",MsTee2U,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,332.0
4.0,"Modern sleek atmosphere, gourmet food, friendly service","I ate here mid December 2012 with 7 friends and the food was excellent. We started with the beef sliders which were the best I have ever had, and the skewers (chicken and beef)... while the peppers were crisp and delicious the meat was oh so tender! My husband and I shared the Panang chicken and the Tuna entree... both...


More",901 Restaurant & Bar,15,6,"December 27, 2012",DC,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",DW092012,38.8949549,-77.0366456,38.89366125,-76.98788315,2.630158432758043,True,330.0
4.0,I love this place!,"I have eaten her many times. The decor is amaizing. The food is ALWAYS suprerb. I rad a few revierws about slow service and I have to say that I haven't experienced that - maybe a little slow when it is super busy but I'm not there for a quick meal. The tuna tartare is the best in the city.....


More",901 Restaurant & Bar,35,6,"December 18, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",D_in_DC20005,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,302.0
4.0,"Cool atmosphere, amazing food, fun drinks","I went to this restaurant on a Saturday night with a group of girl friends. There were five of us and we made a reservation for 8:15. We were seated pretty much right away. My only complaint about this restaurant was that it took a little while to get our drinks once we ordered them. But once we got them,...


More",901 Restaurant & Bar,79,51,"November 13, 2012",rara8698,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",rara8698,38.8949549,-77.0366456,,,,,316.0
4.0,"Food was fabulous, service not so much.","Food was really good, shared with others at the table. Wine list was not impressive. Service was not good. They literally ignored one person at our table all night. Maybe it was because it was so dark they did not see her!",901 Restaurant & Bar,3,1,"November 8, 2012",", Connecticut, United States",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",Lisa S,38.8949549,-77.0366456,41.6500201,-72.7342163,296.30358387069157,False,222.0
4.0,Interesting experience but not impressed,"901 is the place to be, apparently, but as a member of a small dinner party I was less than impressed. The menus are large and backlit - clever but impractical. The food is a sort of Japanese/Chinese and rather 'clever'. It may appeal to some, but not to me. The best bit is the fact that the dishes are...


More",901 Restaurant & Bar,89,49,"October 21, 2012","Sussex, UK",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",Scott408,38.8949549,-77.0366456,50.94468065,-0.06192930288129,3689.8587196927265,False,313.0
4.0,Nice,"Modern Asian American fusion atmosphere. A little small, though. Try the IPA beer...my first, and I enjoyed three glasses....no hangover for me (not making promises, though!) :)",901 Restaurant & Bar,23,9,"October 12, 2012","Los Angeles, California",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",jdspartan117,38.8949549,-77.0366456,34.053717,-118.24272659999998,2299.1716485793013,False,177.0
4.0,"Visually modern, good food, slow service","Visually, this place is a very cool restaurant. The dark decor and back lit menus are impressive. It gives the impression that this will be something incredible. But when the server first apologized for us waiting 15 minutes after being seated, it went down from there. Drinks took another 15 minutes and one drink was wrong. Appetizers then took 25...


More",901 Restaurant & Bar,106,39,"October 12, 2012","Palm Springs, California",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",FirstClass2C,38.8949549,-77.0366456,33.8345281,-116.5389475,2212.8716467872955,False,359.0
4.0,we loved it,"very beautiful decor and when they handed us the menu and we opened it, it lit up......so cool, my hubby tried to buy one... we chose several of the small plates to share and loved them all.....",901 Restaurant & Bar,68,36,"September 30, 2012",clermont,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",reallyrhonda77,38.8949549,-77.0366456,50.65896770000001,5.883668,3940.2033294481053,False,194.0
4.0,Great place for dinner!,"My wife and I just celebrated our 26th anniversary in DC this weekend and went to dinner at 901. We loved it! Progressive urban style and decor. Prompt attention when we walked in. The server realized that we were in no hurry and allowed us to enjoy our meal. Great menu with really unique selections as well as smaller servings...


More",901 Restaurant & Bar,156,50,"September 23, 2012","Manassas, Virginia",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",mikelynxx,38.8949549,-77.0366456,38.744947,-77.48244413,26.187714142877528,True,338.0
4.0,You must try it!,"One of the best food I ever had in DC area. American cuisine with Japanese infusion. Such a smart touch, drinks are fabulous, excellent service, reasonable price and good location. Very sexy and hip environmental. You have to try the seared scallop risotto, beef medallion and wonton ravioli. They are to die for! I totally recommend this place.",901 Restaurant & Bar,18,4,"August 21, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",MaLoren,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,345.0
4.0,Modern Hotspot,"Lovely, modern restaurant with a ton of ambiance. Great service and wonderful food. We went during Restaurant Week so the cost was fantastic--although from looking at the menu, the prices are not outside the norm. Loved the light up menus and the decor. the duck appetizer was out of this world. I would definitely return to this place!",901 Restaurant & Bar,53,25,"August 17, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",csimmonsmd,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,336.0
4.0,Fantastic food and service with creative attention to details and menu,This restaurant didn't miss a single element. It was a beautifully decorated restaurant and bar. The host and wait staff were friendly and knowledgable. They were also great with my young son. The menus lit up for easy reading and the cuisine was original and creative with sharing or full size portions available. Our waiter Kevin was fantastic!!,901 Restaurant & Bar,34,11,"August 12, 2012","Port Washington, New York",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",lori3dp,38.8949549,-77.0366456,40.825656099999996,-73.6981858,221.8955251744836,False,347.0
4.0,"Very Cool Spot, Great Food",The decor and atmosphere is very cool. The food was great and the service top notch. A favorite of mine when I'm hanging out in DC. Around the corner from Verizon Center.,901 Restaurant & Bar,22,9,"August 4, 2012","Silver Spring, Maryland",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Roland M,38.8949549,-77.0366456,38.9906657,-77.026088,6.626692030412591,True,170.0
4.0,"Chic, trendy and delicious","Love this place! Went for date night with my hubby food and ambiance was amazing! Perfect place for a birthday dinner or trendy date. Asian inspired tapas yum!! The decor is very Miami style! Adore! we ordered four appetizers and two entrees everything was outstanding
Pros
Food, drinks, ambiance, lamb, lobster tail
Cons
Need to valet not much parking, mussels",901 Restaurant & Bar,41,83,"July 26, 2012","Arlington, Virginia, United States",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Ariana U,38.8949549,-77.0366456,38.8903961,-77.0841585,2.580575353203579,True,361.0
4.0,Loved it!,"Steps from the hotel, we wanted lunch close by and fast decided to try 901 out. The food was delicious we both has the lunch special for $15. Portions were just right. We liked it so much we went back the next day for lunch and later that night for drinks. Beautiful decor, nice staff, great food what more can...


More",901 Restaurant & Bar,24,8,"July 9, 2012",,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Tonda S,38.8949549,-77.0366456,,,,,320.0
4.0,HOT SPOT,"This was a first time and i have to say the best restaurant i experienced in DC so far, service was awesome(they are trained) music, food(great American find with Asian touch), atmosfere was great, good looking people at the bar and drinks are so delicious that i had 3 and my friend 2 of them( try melon martiny & lycheeee...


More",901 Restaurant & Bar,2,1,"June 7, 2012","Boston, Massachusetts",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Indra1975,38.8949549,-77.0366456,42.3604823,-71.0595678,394.6971339457478,False,333.0
4.0,Fantastic Food,"A group of ten of us, in town for a meeting, enjoyed an amazing dinner on Monday, April 30th. The food was spectacular. Our waitress was a great help with the menu and very knowledgable about the dishes and presentation. The decor is very urban, modern and airy, we loved it. This restaurant was very close to our hotel, the...


More",901 Restaurant & Bar,14,4,"May 21, 2012",Orlando,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",fiw320,38.8949549,-77.0366456,28.5421175,-81.3790462,755.8243190989905,False,334.0
4.0,Deserts!,Went to an event hosted by one of our vendors here. The private room was nice and we had chair massages and deserts that were wonderful!,901 Restaurant & Bar,26,10,"May 16, 2012","Harrisonburg, VA",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",VATravelingmommy,38.8949549,-77.0366456,38.4493315,-78.8688833,103.73402049344956,False,136.0
4.0,Enjoyed our meal,"I purchased a coupon from TravelZoo for a dinner meal and it worked out perfectly, the location is just a block away from the Verizon Theater which was very familiar so this is a great location for us. The food was excellent, giving them 5 star...the service ""Keith"" was outstanding, he made sure were taken care of. The restaurant has...


More",901 Restaurant & Bar,194,74,"May 4, 2012",Washington DC,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",AsianBelle98,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,345.0
4.0,Very noisy,"Modern design and decor, great location, but the food was disappointing. It had nice presentation but very average quality and taste. Would definitely not recommend for a large party.",901 Restaurant & Bar,69,30,"May 4, 2012","Austin, Texas",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",darladenise,38.8949549,-77.0366456,30.2711286,-97.7436995,1317.4395357709307,False,183.0
4.0,Good place,"Pros:
The food is really good and not too pricey for the area. This place has very good appetizers and the portions are nice. I have tried the steak, salmon, crab cakes and a few other dishes. The atmosphere is very nice, nice after work crowd and the service is consistently good.  Every time that I have been to this...


More",901 Restaurant & Bar,59,23,"May 1, 2012",Alexandria,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",kshalayj,38.8949549,-77.0366456,31.1990035,29.8943785,5708.878939133764,False,329.0
4.0,Great beer choice and food,"Being a Real Ale drinker I didn't think I would find a decent pint on this side of the pond. I did! A good choice from Pale Ales, Porters, Stouts, etc. Very knowledgeable staff and other clients very helpful as well. Food good but suggest sticking to starters unless you have a very large appetite. Happy hour worth a visit...


More",901 Restaurant & Bar,55,30,"April 13, 2012","London, United Kingdom",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",Godfrog,38.8949549,-77.0366456,51.5073219,-0.1276474,3674.6806319924717,False,333.0
4.0,Great surprise,"Nice modern feel with great food. Amazing bison burgers, scallops, and desserts!",901 Restaurant & Bar,11,2,"March 28, 2012","Denton, Texas",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",PUDTP,38.8949549,-77.0366456,33.1734745,-97.23481586,1194.848762843886,False,80.0
4.0,A-maaaaaaaazing!!,"901 had it all. Great food , great service, great atmosphere! We were able to try all sorts of dishes, and the drink menu was creative. Really- you should not miss out on this experience while in DC.",901 Restaurant & Bar,6,0,"February 20, 2012","Raleigh, North Carolina",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Kate H,38.8949549,-77.0366456,35.7804015,-78.6390779,232.19273986783782,False,199.0
4.0,"Cool look, young ,fun and careful attention to food",we really enjoyed our meal of small plates -- the duck and scallops were the standouts. Really nice array of fun to experiment and try beers made for a fun night! And the light-up menus were something more places should have. Tried three desserts too and all three deserved to be devoured.,901 Restaurant & Bar,103,31,"January 22, 2012",New Jersey,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",karpach,38.8949549,-77.0366456,40.0757384,-74.4041622,162.5911551728727,False,289.0
4.0,Salty Food,"Visited 901 restaurant on a weekday evening--the restaurant was relatively empty.
The restaurant's decor was very modern; clean and nice, but much too dark. My friend and I also thought the restaurant wasn't very comfortable; the air temperature was too cold and the dining table was very large--too large, making you feel you have to speak loudly to the person...


More",901 Restaurant & Bar,37,41,"January 6, 2012","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",jolotraveler,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,371.0
4.0,Awful in Every Way,"We showed up for our reservation and there were no tables ready. Although I don't mind waiting a few minutes past my reservation time, the problem was the complete incomptency of the host and hostess. There were approximately half dozen reservations waiting to be seated and they had not made any notes about the order they showed up. At one...


More",901 Restaurant & Bar,16,20,"December 5, 2011","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,1.0,40,"Washington, DC",cl2003,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,351.0
4.0,Cool decor and good food,"I enjoyed the cool, modern decor of this restaurant as well as the specials they offered. I liked the experience so much I was a repeat customer several times on the same business trip with different guests. Everyone I went with enjoyed dining there and some were discerning folks.",901 Restaurant & Bar,23,17,"December 2, 2011",Singapore,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,5.0,40,"Washington, DC",Mike C,38.8949549,-77.0366456,1.2904527,103.852038,9664.483670762194,False,281.0
4.0,A Great Find,"We were surprised at how much we enjoyed this restaurant. The food, service and ambience were terrific. The crab cake and scallop entrees were absolutely wonderful, as well as our salads. We will definitely return and I hope that others read this review.",901 Restaurant & Bar,27,21,"November 27, 2011",Aspen,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",Presto18,38.8949549,-77.0366456,39.1911128,-106.8235606,1595.2299781715697,False,254.0
4.0,Trendy and Good,"My wife and I dined at 901 last Saturday night using a Travelzoo half price voucher.($59 for up to $128 of appetizers, entrees, drinks and dessert). My wife had their signature cocktail, The Envy (10.95), that was made with run, curacao and pineapple juice. While it was very good, what made it great was the piece of dry ice they...


More",901 Restaurant & Bar,37,44,"November 22, 2011","Bradenton, Florida",/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,4.0,40,"Washington, DC",kkbiker,38.8949549,-77.0366456,27.4989278,-82.5748194,847.9183665449625,False,340.0
4.0,Drinks come up short.,"This resturant has a really cool urban vibe. We only stopped by for drinks, so I can't speak to the quality of the food. I ordered their signature ""Lynchburg"" whiskey sour, which was served without garnishments, i.e. sans the customary marichino cherry and orange slice. My husband's manhattan was presented also without a cherry. Considering their premium prices, I was...


More",901 Restaurant & Bar,3,1,"November 10, 2011",,/Restaurant_Review-g28970-d2229412-Reviews-901_Restaurant_Bar-Washington_DC_District_of_Columbia.html,3.0,40,"Washington, DC",CenTexOpine,38.8949549,-77.0366456,,,,,380.0
