restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Upscale,"Beautiful decor and friendly staff willing to accommodate all your needs. I had the Manhattan de Toro signature drink which was flavorful and potent. My wife had a well made margarita. We ordered the Churassco Skewer for 2 which had a deliciously grilled variety of meats and choice of 2 sides. Our favorites were the lamb and chicken but they...


More",Toro Toro,8,2,"October 12, 2015","Hudson, Florida",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,5.0,53,"Washington, DC",Brian H,38.8949549,-77.0366456,28.3617709,-82.6932847,795.3880140129087,False,353.0
4.0,Delightful Experience!,"We were in town for the weekend and one of our friends suggested we try this place out for dinner. Toro Toro was an awesome dining experience and everything was fabulous from start to finish. We went on a Saturday evening and the restaurant was lively and we were seated right away. We chose the patio for seating because the...


More",Toro Toro,20,14,"September 8, 2015","Houston, Texas",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,5.0,53,"Washington, DC",KrysPhillips,38.8949549,-77.0366456,29.7589382,-95.36769740000001,1219.3378323833313,False,335.0
4.0,"Interesting, but so-so","Visited for the first time during restaurant week, but I believe the buffet is the usual practice for lunch with menu available for dinner. The salad and cold food offerings were very good, especially the hummus and shrimp cocktail. Lovely meats and cheeses. The hot food offerings were ok, but with the exception of beef sliders, uninspiring. My key complaint...


More",Toro Toro,221,73,"September 3, 2015","Fredericksburg, Virginia",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,3.0,53,"Washington, DC",Loveacorona,38.8949549,-77.0366456,38.30318370000001,-77.46053990000001,46.82553774790817,True,370.0
4.0,Amazing flavors,"I kept passing this place on the way to a clients and thought I'd give it a try. The patio is what drew me in. Then seeing menu I was adventurous. I ended up getting the fixed weekly menu that includes an appetizer, main course,side, and dessert. I chose a wonderful salad is with chayote, fava beans, queso fresco bacon,...


More",Toro Toro,11,0,"August 26, 2015",,/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,5.0,53,"Washington, DC",Barbitini,38.8949549,-77.0366456,,,,,331.0
4.0,"Not bad, could be better","I sat at the bar to wait on a friend. Atmosphere was pleasant enough, not too loud. Crowd was about 25-35. Bartender was somewhat vacant and not very good at martinis. Bar food menu was awful. Same food as a cheesy sports bar. The full menu was a disappointment as well and the bartender was no help there either. I...


More",Toro Toro,7,1,"August 21, 2015","Charlotte, North Carolina",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,3.0,53,"Washington, DC",Amy O,38.8949549,-77.0366456,35.2270869,-80.8431268,328.9098342000259,False,325.0
4.0,Great meal for a large group of people!,"We recently went to Toro Toro during our girls' trip to D.C. to visit some friends. We had a group of 5 people and split a bunch of small plates, and the Churrasco Skewer. It was more than enough food. Everything was great, well seasoned, and great portions. If you are going to get dessert, you have to get La...


More",Toro Toro,16,4,"August 11, 2015","Alton, Illinois",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,5.0,53,"Washington, DC",MeghanZ86,38.8949549,-77.0366456,38.8906038,-90.1842764,708.151605568084,False,320.0
4.0,Great quality food,"Went here for dinner with colleagues after attending a conference. Excellent menu, our different tastes were all satisfied. The sea bass was perfection. And they even went to the trouble of emailing over a copy of our bill after we forgot to take it with us. Great place.",Toro Toro,1,0,"August 1, 2015","Exeter, United Kingdom",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,4.0,53,"Washington, DC",Janice R,38.8949549,-77.0366456,50.7256471,-3.5266611000000005,3550.2256216492724,False,271.0
4.0,Good Food - Poorly Served,"We were looking for something to do on a Tuesday night and received an email from the Richard Sandoval marketing folks about Date Night at Toro Toro. It was perfectly timed. We had never been to Toro Toro and decided to give it a try. To be honest the experience was mixed, not bad enough to suggest we would NEVER...


More",Toro Toro,63,63,"July 29, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,3.0,53,"Washington, DC",Surely_U_Jest,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,324.0
4.0,amazing restaurant.,"great food, sea scallops, tuna tartar, grilled octopus , Churrasco skewer and don't forget la Bomba dessert.",Toro Toro,1,0,"July 25, 2015","Alexandria, Virginia",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,5.0,53,"Washington, DC",marwa m,38.8949549,-77.0366456,38.8051095,-77.0470229,6.222766826830365,True,108.0
4.0,Wonderful experience,"This is a great place for diner .geat experience, a lot of small plate to share unlimited meats with sides (asparagus.mashed potato.truffle fries. Sautéed mushrooms........)we pleasantly surprised by a wonderful server Aziz very polite seriously,he take care of us. We will dine here again.",Toro Toro,2,1,"July 4, 2015",,/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,5.0,53,"Washington, DC",Hih_rayan,38.8949549,-77.0366456,,,,,291.0
4.0,Brunch buffet,"Came for Sunday brunch with two friends. This is a buffet with bottomless drinks for about $44 a person. There are three kinds of mimosas, a spiked lemonade, and bloody marys/marias. The drinks are premixed and sitting in pitchers so they are just okay. The buffet has two areas- cold and hot. There is a good variety of regular brunch...


More",Toro Toro,116,18,"June 1, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d6468842-Reviews-Toro_Toro-Washington_DC_District_of_Columbia.html,3.0,53,"Washington, DC",Amy W,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,345.0
