restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.5,The lobster roll special was excellent,"We got a large lobster roll that was full of meat with cole slaw, chips, and a soda for about $14 each. It was excellent, quality food and a great price.",Dirksen Senate Dining Room,56,23,"July 13, 2015","Oklahoma City, Oklahoma, United States",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,5.0,9,"Washington, DC",Robin B,38.8949549,-77.0366456,35.4729886,-97.5170536,1151.7811582350027,False,153.0
4.5,Good lunch buffet,In the basement of the Dirksen Senate Building. $16.00 for the buffet. Lots of choices and the food tasted good. Good table service.,Dirksen Senate Dining Room,37,15,"February 4, 2015","Grand Rapids, Michigan",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,4.0,9,"Washington, DC",TravelerSandy,38.8949549,-77.0366456,42.96324050000001,-85.66786390000001,531.4248747256894,False,132.0
4.5,Quite decent and very reasonable,"The dining room in this Senate office building, like the one in the Rayburn building for the House, serves very good cafeteria food at great prices. For quality, price and atmosphere, they're better options than the cafeteria in the Capitol visitor center. I don't know how many actual lawmakers you'd run into if Congress were in session, but we definitely...


More",Dirksen Senate Dining Room,46,25,"November 16, 2014","San Francisco, California",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,4.0,9,"Washington, DC",Skihist,38.8949549,-77.0366456,37.7792768,-122.41927040000002,2440.8398793230926,False,367.0
4.5,Need lunch during your Capitol Hill area touring? This is the spot,"In a city full of expensive, sometimes hard-to-find lunch options, this is as inexpensive, unassuming and comfortable as it gets. Why venture behind Capitol Hill when this cafeteria-style dining area with expansive food options at reasonable prices is right there? Access is still a cinch, even in this time of high security. In the summer, it's the coolest restaurant you'll...


More",Dirksen Senate Dining Room,102,76,"November 6, 2014","Fuquay-Varina, North Carolina",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,4.0,9,"Washington, DC",enm007,38.8949549,-77.0366456,35.584323499999996,-78.8000128,248.12925721713563,False,385.0
4.5,Amazing Salad Bar,"If you are looking for a great salad bar with lots of fresh greens and vegetables, this is your place. It's better than the salad bar at Whole Foods, but be prepared to pay if you fill up your plate. My salad cost me seventeen dollars, but it was so worth it. I loved it. There are many choices here...


More",Dirksen Senate Dining Room,262,247,"October 15, 2014","Long Beach, CA",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,5.0,9,"Washington, DC",Jon M,38.8949549,-77.0366456,33.7774658,-118.1884871,2302.9934910197694,False,309.0
4.5,"Very nice, cost effective, and good","I've worked on The Hill for years (decades) and am surprised at how this place (also known as the South Servery) has stood the test of time. Ate here most recently this week (7/15/14) and thought that this is a bit of a gem as far as price ($16 for a buffet which includes drinks and desserts), quality of food...


More",Dirksen Senate Dining Room,140,60,"July 18, 2014","Waldorf, Maryland",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,4.0,9,"Washington, DC",ldtblitz,38.8949549,-77.0366456,38.6263882,-76.91065809999998,19.735534989394672,True,320.0
4.5,Excellent options and service,"On a recent tour of the capitol we took the train over to the Senate dining room it was great - away from the mob in the capitol dining area. Lots of food choices and a good pricing. It also was interesting to see and talk with staff and some senators. We had a special guide who got us in...


More",Dirksen Senate Dining Room,157,67,"August 20, 2013","West Chester, Pennsylvania, United States",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,5.0,9,"Washington, DC",Jeff T,38.8949549,-77.0366456,39.9597213,-75.6059638,106.0848713416594,False,299.0
4.5,Always a great stop,"Don't miss the opportunity to visit the Dining Room when visiting Capitol Hill. Buffet is always top drawer. And of course don't miss the bread pudding with vanilla sauce, and ask for a side of their ice cream to go with it! Service is always exceptional.",Dirksen Senate Dining Room,184,68,"August 4, 2013","Starkville, Mississippi",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,5.0,9,"Washington, DC",Traveler1959-123,38.8949549,-77.0366456,33.45936245,-88.82985418,757.4055925298718,False,255.0
4.5,Good for the Senate...Great for us,"When visiting the hill, touring or working, don't miss one of the very BEST buffets you will find anywhere and it is in the basement of the Dirksen Senate Office Building. Great food, easy to get to, and rub elbows with staffers (the Senators have their own place). Great salad station so make your own the way you like it....


More",Dirksen Senate Dining Room,76,32,"March 22, 2013","Rome, GA",/Restaurant_Review-g28970-d3982946-Reviews-Dirksen_Senate_Dining_Room-Washington_DC_District_of_Columbia.html,5.0,9,"Washington, DC",buzzrome,38.8949549,-77.0366456,34.257038,-85.16467259999997,553.3477475338293,False,333.0
4.0,Try the shrimp with truffle oil,"Went there on a Thursday night with our 14 and 12 year olds. There was a pizza for everyone, including the vegetarian in the family. Really great wood fired pizza where the crust was perfect, not burnt as some restaurants will do. Right combination of crispy/chewy. Daughter had an outstanding cream soda while the adults had some great draft beer.",Red Rocks Pizza,25,15,"August 17, 2015",Rockland ma,/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,5.0,25,"Washington, DC",Maryann S,38.8949549,-77.0366456,42.1306563,-70.9161551,391.925712192405,False,348.0
4.0,Good food....quaint atmosphere.,"We had a nice meal with our two teenagers, and while the 88 tab at the end seemed high, it's probably right on par for DC (we were visiting from Minnesota). My son loved his meatball panini and the kids both liked the canollis for dessert. The server was very nice, but a little slow....probably just the relaxed atmosphere. The...


More",Red Rocks Pizza,13,10,"August 10, 2015","Sartell, Minnesota, United States",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Holly P,38.8949549,-77.0366456,45.6216319,-94.2069365,992.400779626642,False,338.0
4.0,Decent Sandwiches and Calzones,"Great atmosphere and good choice of tap beers. Calzone was tasty and amazing, if a bit on the well-done side. I had the Chicken Romesco Sandwich which was OK; chicken was a bit dry and overdone, and it was my first hint that I need a root canal in a tooth. Loved the squash and black bean salad. Good place...


More",Red Rocks Pizza,391,172,"May 1, 2015","Chicago, Illinois",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,3.0,25,"Washington, DC",dkm57,38.8949549,-77.0366456,41.8755546,-87.6244212,594.7825562837824,False,316.0
4.0,Satisfying quick bites,"Walking by this place and we had to stop. Pizzas looked fantastic! So, we decided to give it a shot. Start with service, the waitress was very nice and friendly. Food was pretty quick and taste pretty good. Certainly better than an average because it was freshly made. We topped our pizza with hot oil and cheese, man, that was...


More",Red Rocks Pizza,45,35,"April 8, 2015","Chiang Mai, Thailand",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",PKP114,38.8949549,-77.0366456,18.7905657,98.9880846,8453.923910507858,False,337.0
4.0,Weird seating,"When we arrived they told us 20 minutes... After 45 we approached the hostess...she said that ""our table"" was still being used by people just talking. Now, tons of people with a party of 4 went ahead of us...apparently they assign you a table and it my be 5 minutes or 2 hours depending on how chatty they are. We...


More",Red Rocks Pizza,47,14,"April 5, 2015","Columbus, Ohio",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,1.0,25,"Washington, DC",Jeremy E,38.8949549,-77.0366456,39.9622601,-83.00070649999998,327.39742252612587,False,323.0
4.0,Daniel was great,The food was incredible but our service was even better. Our waiter Daniel was extremely nice and made our experience great. I got the pizza and it was cooked to perfection.,Red Rocks Pizza,115,40,"March 29, 2015","Central Florida, Florida",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,5.0,25,"Washington, DC",Monica E,38.8949549,-77.0366456,-25.3526057,-57.50786529999999,4596.44233209625,False,173.0
4.0,Alexandria Location on King Street - Best Pizza and Brunch,Different location but could not find the Old Town Alexandria location on Trip Advisor. Some of the best pizza we have had and we are from Chicago! Brunch is awesome. Check the specials. This is a do not miss.,Red Rocks Pizza,63,37,"March 25, 2015",,/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,5.0,25,"Washington, DC",jmaChicago_IL,38.8949549,-77.0366456,,,,,209.0
4.0,Better than average,"So there is an explanation behind my four rating. As a restaurant it certainly deserves better than a three but our server got it to a four. We were served by a very charming young lady whom one of the guys I was with fell in love. The restaurant definitely has a nice ambiance and Old Town charm. As far...


More",Red Rocks Pizza,48,20,"March 15, 2015","Belfair, Washington, United States",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Travelin41126,38.8949549,-77.0366456,47.5023158,-122.7773648,2348.817040706264,False,314.0
4.0,Still simply yummy!,"No matter how many times I go to Red Rock I enjoy the pizza salad and a beer. Love the Belgian selection. Fav pizza (if they don't burn the crust) is Margarita with pepperoni. 2nd fav: RedRock Sausage and Funghi with pepperoni. I wouldn't expect awesome service... But that kinda spot. But they are moderately responsive... Enough to return for...


More",Red Rocks Pizza,3,0,"December 2, 2014","Washington, DC",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Travelbaby01,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,354.0
4.0,Yum!,"I loved this place. It had great atmosphere! Always had great service and was quick to get whatever was needed. It was a relaxing place to just hang out and not rush to go anywhere. I ordered shrimp appetizer...loved it! The best part were the wood fire oven pizzas! Get them with whatever toppings you want. It was great. Just...


More",Red Rocks Pizza,27,2,"November 27, 2014",Ironton,/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,5.0,25,"Washington, DC",Bseenu,38.8949549,-77.0366456,38.5367471,-82.6829406,306.0849726884407,False,337.0
4.0,Great meal,Loved the pizzas. The service was very friendly and atmosphere great. Tuesday there are half price bottles of wine.,Red Rocks Pizza,23,3,"October 30, 2014","Lake Bluff, Illinois",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Douglas W,38.8949549,-77.0366456,42.2789117,-87.8342362,613.5446213426969,False,115.0
4.0,Great Pizza and Beer Spot!,Try the meatball pizza! Lots of great options for sharing and devouring yourself. Cool assortment of draft beers to try as well! Good spot for friends and family to relax after a long day!,Red Rocks Pizza,7,3,"October 15, 2014",,/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Julianne8802,38.8949549,-77.0366456,,,,,188.0
4.0,"Fun, Urban Hotspot","Red Rocks Pizza is a hip, friendly spot great for meeting friends for dinner in an up-and-coming neighborhood of Washington, DC. My penne pasta was delicious and resonably priced. The pizzas looked amazing and no one in my party had any complaints. The service was efficient and friendly so no complaints from me.
Make sure you go up to the...


More",Red Rocks Pizza,85,37,"September 29, 2014","Palm Springs, California",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Jay A,38.8949549,-77.0366456,33.8345281,-116.5389475,2212.8716467872955,False,350.0
4.0,Best Pizza in town,"After sightseeing on Mother's Day and visiting a few parks, we decided to partake of pizza for a Mother's Day meal. All went well and the food was great. I haven't ever tasted pizza at a restaurant that was as good. The service was also good.",Red Rocks Pizza,83,22,"May 12, 2014",Gilbert,/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,5.0,25,"Washington, DC",Thomas P,38.8949549,-77.0366456,33.3624385,-111.7459166,1966.247329059117,False,242.0
4.0,Roof deck bar is a hit,Met some friends here for drinks in an October evening. Loved that they had plenty of seating and have the propane heaters. So key. Good spirit and wine selections. Did not eat. But can't wait to try the food next time in DC.,Red Rocks Pizza,16,10,"November 2, 2013","Concord, New Hampshire",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",NHFreezing,38.8949549,-77.0366456,43.207106,-71.53702159999997,413.43450039996765,False,225.0
4.0,A Georgetown Favorite,"The friends I accompanied to the Red Rocks loved this place --although they sent back a goat-cheese dish because they said the cheese had ""turned."" Said the pizza was ""awesome."" I don""t much like pizza , so I am not a good judge. I do love paninis however, but was disappointed with what I got -- dry-ish bread, cold cheese....


More",Red Rocks Pizza,197,100,"October 20, 2013","San Antonio, Texas",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Playaman47,38.8949549,-77.0366456,29.424600199999997,-98.4951405,1387.0704010424195,False,334.0
4.0,Great wood fired pizza oven,"You may have to wait but the pizza is worth it. If the weather is nice, opt for an outside table. Several good beers were featured on our visit. Pizza size is great for a hungry diner or nice for a slice or two left over.",Red Rocks Pizza,99,16,"May 30, 2013","Republic, Missouri",/Restaurant_Review-g28970-d3609310-Reviews-Red_Rocks_Pizza-Washington_DC_District_of_Columbia.html,4.0,25,"Washington, DC",Dennis G,38.8949549,-77.0366456,37.1202149,-93.4807001,904.4136474532326,False,221.0
