restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Chipotle is quick and reliable,"A little small, and could have used a cleaning, but otherwise the food was fine and exactly what you'd expect from Chipotle.",Chipotle Mexican Grill,15,6,"August 5, 2015","New York City, New York",/Restaurant_Review-g28970-d5600427-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,3.0,15,"Washington, DC",Laura10510,38.8949549,-77.0366456,40.730599100000006,-73.9865812,205.8262086077873,False,124.0
4.0,One of the Best Chipotle's I've Been To,"I came to this Chipotle not expecting much. First, they didn't have half of the meat types advertised on the menu, so I ended up getting the steak on my tacos, but besides that, it was really great. The customer service is amazing; it's so friendly there and the food was fresh and delicious. I would love to return!",Chipotle Mexican Grill,50,25,"July 16, 2015","Bethpage, New York",/Restaurant_Review-g28970-d5600427-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,5.0,15,"Washington, DC",Cindy B,38.8949549,-77.0366456,40.7442664,-73.4820687,228.0901620957654,False,316.0
4.0,Always my favorite,I love chipotle wherever I am but I was pleased that this place had outdoor eating areas and the server gave a good amount of guacamole! Thanks!!,Chipotle Mexican Grill,18,21,"May 29, 2015","Abilene, Texas",/Restaurant_Review-g28970-d5600427-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,5.0,15,"Washington, DC",Jay E,38.8949549,-77.0366456,32.446453399999996,-99.7333478,1347.698917097142,False,145.0
4.0,Just about average,"Of course it is not fine cuisine, but if you are hungry and in a hurry, Chipotle will do the trick. It is, however, just about average. 10 minutes after you've finished your meal, you have forgotten about it. Yet my students went there twice - bless them...",Chipotle Mexican Grill,12,5,"March 14, 2015","Odense, Denmark",/Restaurant_Review-g28970-d5600427-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,3.0,15,"Washington, DC",TristansFar,38.8949549,-77.0366456,55.399722499999996,10.3852104,3986.0237112222103,False,257.0
4.0,Great value Meals,"Great Value Meals, The Chipotle Mexican Grill in Wisconsin Avenue, Glover Park, DC, THOSE GUYS REALLY WORK HARD. Top customer services. They are great even under the pressure of the long lines. I never seeing a Chipotle so friendly and I had have visit many. Outstanding staff, the food always fresh.",Chipotle Mexican Grill,11,5,"December 13, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d5600427-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,5.0,15,"Washington, DC",jpjnewpost,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,300.0
4.0,As Good as ever,"Chipotle is good in any city, and this is no disappointment to their track record. The sore could be a bit bigger but they work with what they have",Chipotle Mexican Grill,6,1,"December 5, 2014",Midlothian,/Restaurant_Review-g28970-d5600427-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,5.0,15,"Washington, DC",Stephen M,38.8949549,-77.0366456,55.833332999999996,-3.083333,3476.1107479268444,False,147.0
4.0,Le gusta?,"Yes, this is a great eatery offering tasty dishes cooked in the authentic style served pronto and reasonable enough to take the entire family out to eat. Always reliable and a fun visit knowing you can visit the grill and will enjoy your meal 100%.",Chipotle Mexican Grill,495,103,"November 16, 2014","Missoula, Montana",/Restaurant_Review-g28970-d5600427-Reviews-Chipotle_Mexican_Grill-Washington_DC_District_of_Columbia.html,5.0,15,"Washington, DC",elaine s,38.8949549,-77.0366456,46.879583000000004,-113.92145900000001,1931.7910771144138,False,248.0
3.5,Fantastic lunch,This was such a nice surprise. The wait staff was very friendly. Had the fettuccine Alfredo with pancetta. Amazing the best I have ever had!! My husband had spaghetti with a meat sauce I forget what they called it. He said it was full of flavor and just about licked the bowl. This is a must go in Washington.,Paolo's,24,9,"October 10, 2015","Port Charlotte, Florida",/Restaurant_Review-g28970-d2073706-Reviews-Paolo_s-Washington_DC_District_of_Columbia.html,5.0,234,"Washington, DC",Carrieg72,38.8949549,-77.0366456,26.9761707,-82.09064479999998,871.8768361746509,False,309.0
3.5,Very good salad,If you are looking for a restaurant serving other meals than burgers an french fries your are right at Paolo's. Especially the salads are recommended for diner! Wines also very good and service personal is very friendly ( Sandra).,Paolo's,35,9,"October 2, 2015",Riehen,/Restaurant_Review-g28970-d2073706-Reviews-Paolo_s-Washington_DC_District_of_Columbia.html,4.0,234,"Washington, DC",Keyfalcon,38.8949549,-77.0366456,47.5750216,7.634640400000001,4099.985734811623,False,230.0
3.5,So Very Pleasant,"A blue sky, warm sun, a light breeze and delightful French food and service al fresco (or in) in Georgetown, sort of anchors the retail experience. Service was splendid. Food OK, not phenomenal or anything, but good. I had grilled salmon, which was perfectly cooked, excellent truffle French fries and fried brussels sprouts (a bit dry but tasty) followed by...


More",Paolo's,510,198,"September 16, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d2073706-Reviews-Paolo_s-Washington_DC_District_of_Columbia.html,4.0,234,"Washington, DC",PlatinumHoney,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,368.0
