restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Inexpensive but nice,"Nice Irish dishes. Inexpensive for the area.
Would return! Atmosphere is nice and has outdoor seating. Ok, unless it rains.",James Hoban's,141,46,"October 10, 2015",NY,/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",Daniel S,38.8949549,-77.0366456,43.1561681,-75.84499459999998,300.56164364751254,False,123.0
4.0,Pleasant surprise - more than just a sports boozer,"Expecting a sports bar with mediocre drinks and food was very pleasantly surprised to find that both were better than anticipated.
A good atmosphere whether sport was on the TV or not, and of course RWC week meant that it was pretty busy at times.
Certainly one for the expats, and a decent one at that.",James Hoban's,14,4,"October 5, 2015",ozsteopath,/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",ozsteopath,38.8949549,-77.0366456,,,,,303.0
4.0,Good Irish food and cheap,I think the food is good value for the price. Good atmosphere. Highly recommend for authentic Irish cuisine.,James Hoban's,14,3,"September 27, 2015","Louisville, Kentucky",/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",Kenyatte S,38.8949549,-77.0366456,38.254237599999996,-85.759407,474.1990768248562,False,108.0
4.0,The food was sooo good!,Happy hour till closing. The food was good and the Guinness brownie is a must. The staff was very super polite and really quick. I had the bangers and mash for the first time and I'm glad that I did. We will be going back our next trip to D.C,James Hoban's,2,2,"September 24, 2015","Watsonville, California",/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,5.0,177,"Washington, DC",StarryExplorer,38.8949549,-77.0366456,36.887168,-121.78544647583999,2425.1471185270507,False,242.0
4.0,Very Irish...,"Great pub atmosphere. Sat at the bar and had one of the best poured Guinness drafts ever. They do it right. Had the Shepard's Pie that was 95% meat, and a large portion, delicious. Best half had the salmon appetizer that was very good also. Overall great experience.",James Hoban's,41,17,"September 18, 2015","Sarasota, Florida",/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,5.0,177,"Washington, DC",Bruce R,38.8949549,-77.0366456,27.3364347,-82.5306527,857.4429437544624,False,266.0
4.0,Very friendly barman,called in here on a couple of occasions for drinks only and found it to be a very friendly we'll run bar.,James Hoban's,33,8,"September 18, 2015",Swanage Dorset,/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",Tinty52,38.8949549,-77.0366456,50.6086976,-1.9571971000000001,3618.4205126862544,False,105.0
4.0,Good Irish food,"If you are in D.C. and are a fan of Guinness, this place is a must. The food is good and the beers are great. I highly recommend the fish and chips!",James Hoban's,42,9,"September 16, 2015",,/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",Ajenm A,38.8949549,-77.0366456,,,,,148.0
4.0,Easily a 4-Star Pub,"Just as expected: Friendly and Competent native-Irish bartenders and servers (at least mostly native Irish). Enjoyable conversation and maybe the best Shepherd's Pie I have ever had. The side-salad was pleasurable and the pie served in a generous portion. The place is DC pricey: $7 for a pint of Guinness, but it's a real deal Irish Pub. I truly enjoyed...


More",James Hoban's,69,44,"September 16, 2015",United States,/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",Brian P,38.8949549,-77.0366456,39.7837304,-100.4458825,1251.9384805497953,False,364.0
4.0,Great spot,"Lived in DC for a short while, this was my local and a great one at that. The lads behind the bar are such fun and very accommodating. They also serve one of the better pints of Murphy's I've had stateside.",James Hoban's,11,2,"September 13, 2015",,/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,5.0,177,"Washington, DC",Adrian F,38.8949549,-77.0366456,,,,,206.0
4.0,Enjoyed the visit,We sat outside and had dinner. It was a pleasant evening and the food and service was good. Seemed however to be a little expensive.,James Hoban's,20,7,"September 12, 2015","Houston, Texas",/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",Jamaicangirlja50,38.8949549,-77.0366456,29.7589382,-95.36769740000001,1219.3378323833313,False,132.0
4.0,Internal Communication Needed,"Unfortunately, we did not have a chance to experience this restaurant. My family was seated by the hostess and given dinner menus. We wondered why a waiter had not greeted us yet nor taken our drink order. Then 20 minutes later, a server from the bar happened to pass by and informed us that the kitchen had shutdown for the...


More",James Hoban's,7,2,"September 9, 2015","Mission Viejo, California",/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,1.0,177,"Washington, DC",Stephanie B,38.8949549,-77.0366456,33.5965685,-117.659405,2279.0099070406322,False,334.0
4.0,We'll return,"Shepard's Pie, Fish & Chips and Potato Leek Soup tonight, all very good. Next time I'll try the Iris Breakfast or Bangers & Mash. Service was very good.",James Hoban's,22,3,"August 27, 2015","Bentonville, Arkansas, United States",/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,4.0,177,"Washington, DC",Will H,38.8949549,-77.0366456,36.372853799999994,-94.2088172,956.2566699264127,False,152.0
4.0,Just OK,"I went here with my wife and a friend for drinks and dinner. Average prices for DC, which means a little over-priced, and the quality of the food was also pretty average. The place gets very busy because it has a great location but there's nothing special about it.",James Hoban's,102,137,"August 19, 2015","Tallinn, Estonia",/Restaurant_Review-g28970-d1016059-Reviews-James_Hoban_s-Washington_DC_District_of_Columbia.html,3.0,177,"Washington, DC",Aelwyn,38.8949549,-77.0366456,59.4372155,24.7453688,4338.303040466779,False,265.0
