restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Very Nice,"The food is outstanding. The restaurant is very nicley decorated and the waitors were very kind. However, the food was a little expensive and it was not thst big. I would recommend",Il Canale,3,0,"October 14, 2015","Lindenhurst, New York",/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,4.0,457,"Washington, DC",thomastownsend,38.8949549,-77.0366456,40.6867667,-73.3734547,230.82101056585353,False,180.0
4.0,"Pasta and Pizza, Gotta Love It","Get there during happy hour and you get really good deals in the bar. We had a reservation for a large group. The place is busy but comfortable. Some of us ordered pizzas. Others had calzones and pasta. It was all really good. The prices were in the $16 - $20 range, great for dining in the Georgetown area. Highly...


More",Il Canale,9,3,"October 7, 2015","Mukilteo, Washington",/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,4.0,457,"Washington, DC",dave n,38.8949549,-77.0366456,47.9474034,-122.3036992,2325.6845124226356,False,324.0
4.0,Good atmosphere - pizza was a bit hit and miss,"I'd wanted to go there for some time and the weather last week was outdoor dining weather.
Pavement dining setting was great.
Starter was very good, but the pizza was so salty it was almost off the scale.
Would be happy to go again, but would order something different.",Il Canale,14,4,"October 5, 2015",ozsteopath,/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,3.0,457,"Washington, DC",ozsteopath,38.8949549,-77.0366456,,,,,269.0
4.0,Great spot off M Street,Pretty big menu with plenty of options for vegetarians. The seating capacity is big inside but we sat outside as the weather was great. The food was great but the server was a but 'out of it'.,Il Canale,21,5,"September 22, 2015","Mumbai (Bombay), India",/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,3.0,457,"Washington, DC",PuttBMW,38.8949549,-77.0366456,18.9523804,72.8327112,8001.54126347802,False,192.0
4.0,Great food!!,The food was great!!! The service was excellent! We didn't reserve but they make room for us! Prices are moderate. We recommend to make reservations.,Il Canale,8,5,"September 19, 2015",Puerto Rico,/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,5.0,457,"Washington, DC",y_figueroa27,38.8949549,-77.0366456,18.2017809,-66.58412460000001,1557.6806420653884,False,149.0
4.0,Good Pizza & Dessert,"My cousin's classmate recommended us this Italian restaurant in Georgetown. There is a good selection of pasta and pizza, and we ordered the Diavolo pizza to share. The pizza came pretty fast, within 5 min. I wasn't sure if it was already made, but the pizza tasted good :) I had the chocolate pecan cheesecake and my cousin had the...


More",Il Canale,92,17,"September 16, 2015","Frankfurt, Germany",/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,4.0,457,"Washington, DC",Em C,38.8949549,-77.0366456,50.1106529,8.682093400000001,4068.641797206688,False,342.0
4.0,Great experiences,"I've visited Il Canale few times already, I love their pizzas, and I love their stone stove!!!! and their presentations! Also, their salads are great! Great service and reasonable prices! I've been recommending this place to my friends and also co-workers!",Il Canale,5,3,"September 14, 2015",,/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,5.0,457,"Washington, DC",iaav,38.8949549,-77.0366456,,,,,256.0
4.0,Authentic Neapolitan pizza? YES!!!!!,"If you want authentic Neapolitan pizza, don't doubt, come here. Being Italian and having just moved to DC, this place is like a much needed breath of fresh air to me. My dear pizza, friendly atmosphere, chatting in Italian with the owner and the waiter...receiving surprise cannoli for dessert....I just felt like at home! Awesome. I will be back and...


More",Il Canale,16,16,"September 10, 2015",Italy,/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,5.0,457,"Washington, DC",ChiVar,38.8949549,-77.0366456,42.6384261,12.674297,4477.850857880523,False,360.0
4.0,Leave room for the best cannoli you will ever eat!,"We dined at Il Canale after dropping off my son at Georgetown U. and I hope to return to dine here again often over the next few years. Il Canale is authentic Italian food and reminiscent of restaurants I just recently visited on my trip to Italy. The pizza and focaccia are just as good, if not better than what...


More",Il Canale,55,37,"September 10, 2015","Park Ridge, New Jersey",/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,5.0,457,"Washington, DC",Cmp67,38.8949549,-77.0366456,41.0375969,-74.04069559999998,217.11185748113397,False,322.0
4.0,Sauce needs to be thicker & have more flavor.,"I ordered the Il Canale pizza but was disappointed by the flavorless watery sauce that made the crust soggy. The mozzarella was wonderful and the pizza was fresh but it lacked flavor or yum factor. However, the cannoli was delicious!! Thus, 3 stars...they need to work on their staple pizza but I'd come again for a cannoli.",Il Canale,34,13,"September 10, 2015","Scottsdale, Arizona",/Restaurant_Review-g28970-d450645-Reviews-Il_Canale-Washington_DC_District_of_Columbia.html,3.0,457,"Washington, DC",JStewey33,38.8949549,-77.0366456,33.5091215,-111.8992365,1970.8723802317759,False,324.0
