restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name
4.0,Top notch,"Excellent drinks, cool vibe and great eats! We had a few appetizers and left to eat elsewhere where we were very disappointed. I wish we would have just stayed there for dinner to enjoy more of their delicious food.",Bar Pilar,269,92,"September 7, 2015","Oakland, California, United States",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,5.0,39,"Washington, DC",Dianah R
4.0,...great place to celebrate a friend's b'day.....,"i had not been there in at least three years, and i was glad to find that the same creativity that was there a few years ago is still there, so visible in the dishes served... while not everything was stellar (the avocado was pretty unripe and that was a setback for a dish of great potential) most of the...


More",Bar Pilar,72,14,"August 20, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,5.0,39,"Washington, DC",Giorgio G
4.0,Unbelievably Horrible,"Biggest disappointment on 14th. Everyone talks how great this place is ... we don't get it. We've stopped in here twice in the past two months. Sat at the bar both times. Ignored on both occasions. Bartender too busy chatting with friends to pour a beer; so we never get the chance to order food. What a waste of a...


More",Bar Pilar,151,86,"July 14, 2015",Worldwide Traveler,/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,1.0,39,"Washington, DC",adventuregirl62
4.0,Favorite Bar in DC,"Best place in the area to meet up for drinks. The bartenders are great and super enthusiastic about creating new drinks. I've asked for a cocktail based on a certain spirit or flavor several times and never been disappointed. I love the dark wood of the bar and the decor of the place and the music selection is always changing...


More",Bar Pilar,3,1,"July 13, 2015","Washington, DC",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,5.0,39,"Washington, DC",Silvia D
4.0,excellent drinks and small plates,"I came here on a warm Friday night, and I arrived 30 minutes late to a reservation. They graciously held our table, which was unexpected and awesome. Service was very friendly, and our waitress in particular was suggestive and personable.
I had several of the same cocktail, piñata something? Gin and yuzu. Not too sweet. Fruity but not headache inducing....


More",Bar Pilar,18,9,"June 18, 2015","New York City, New York",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,4.0,39,"Washington, DC",nac212
4.0,Love this place,Lots of good seasonal choices for taps and drinks. The servers are very helpful with recommendations. I recommend getting in early and waiting for a table at the bar or getting reservations.,Bar Pilar,26,6,"June 6, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,5.0,39,"Washington, DC",Michael H
4.0,Cute dinner,"More a tapas place. Nicely decorated and serviced. Food was good but portions small. Delicious salads, ceviche, fish. The asparagus salad was great. The wine list and the cocktails were balanced. Atmosphere was very enjoyable.",Bar Pilar,574,271,"May 2, 2015","Bucharest, Romania",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,4.0,39,"Washington, DC",Aburel
4.0,Awesome; Can be a Quiet Candelit Date or Loud Friday Night,"So I've been to the Hemingway themed Bar Pilar more than a handful of times. I've been for brunch (their hangover bowls seemed to help!), a weekday date night set to candlelight and delicious cocktail recommendations, after work drinks and snacks with friends, and most recently on a Friday night with parents in tow (quite possibly my worst idea; one...


More",Bar Pilar,9,3,"April 15, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,4.0,39,"Washington, DC",Sahra S
4.0,Enjoyable dinner experience,"A group of 5 of us visited Bar Pilar on a Friday night. The tapas are good, albeit a bit expensive when you start to order a few each. We especially liked the potatoes (they might only be available as a special for their 10-year anniversary celebration - a pity!), the brussel sprouts (delicious!) and the mushroom (wish I had...


More",Bar Pilar,105,88,"March 21, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,4.0,39,"Washington, DC",VanNessVoyager
4.0,Great food and atmosphere,"We were upstairs...downstairs might be different scene due to the bar but it was cosy and not too noisy. The menu is very unique, tapas-like with a twist. The portions are small so you need to take 2-3 dishes each but it's priced well so it doesn't pinch too much. Definitely a ""younger set"" but we were 4 all over...


More",Bar Pilar,105,79,"February 3, 2015","Tshwane, South Africa",/Restaurant_Review-g28970-d1021538-Reviews-Bar_Pilar-Washington_DC_District_of_Columbia.html,4.0,39,"Washington, DC",finny123
