restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Lovely graduation day breakfast,Lovely atmosphere and scrumptious food. Helpful staff. We had brunch at a table for six with a reservation after graduation. Mimosas were yummy.,Firefly,58,16,"October 14, 2015","Hartland, Vermont",/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,4.0,430,"Washington, DC",vermonter57282,38.8949549,-77.0366456,43.5406265,-72.3989804,401.31635532236044,False,144.0
4.0,Worth the Visit,"Innovative menu.
Delicious dinner rolls with crusty top and yeasty, perfectly textured bread.
Kale Caesar was okay. Pet peeve is having to cut my salad. This had huge pieces of kale. In fact salad was too big.
Fried oysters were delicious! Crunchy coating perfectly balanced the moist oysters hidden inside.
I didn't care for either of the deviled eggs but...


More",Firefly,46,18,"October 5, 2015","Sarasota, Florida",/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,4.0,430,"Washington, DC",Kristina S,38.8949549,-77.0366456,27.3364347,-82.5306527,857.4429437544624,False,366.0
4.0,Great for breakfast - amazing coffee!,We went here based on reviews! Glad to say we were not disappointed. My husband is a bit of coffee connoisseur and he gave the french pressed coffee his thumbs up! A great variety of food to please everyone - lots of healthy options and gluten free options. Highly recommended. Beautiful decor and in a lovely neighbourhood.,Firefly,55,16,"October 4, 2015","Ajax, Canada",/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,5.0,430,"Washington, DC",ReviewsAll,38.8949549,-77.0366456,43.8492143,-79.0241785,357.1334485122942,False,324.0
4.0,Great lunch spot,"Grabbed lunch and drinks later in the evening. Our bartender made really strong martinis, so one drink was plenty for me :) This place is relatively affordable for the area and has a great menu.",Firefly,6,5,"September 28, 2015",,/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,5.0,430,"Washington, DC",Amulanga C,38.8949549,-77.0366456,,,,,194.0
4.0,"Fantastic food in a whimsical, fun atmosphere","My fiance and I had dinner at Firefly a few months ago as part of our search for the perfect restaurant for our post wedding ceremony dinner. The summer menu was delicious and every bite was perfect. Frank made sure that we were well taken care of throughout the entire meal. The risotto was creamy and flavorful, my fiance's steak...


More",Firefly,4,5,"September 28, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,5.0,430,"Washington, DC",LilyRose412,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,341.0
4.0,Gf menu provided!!,"Great and fun restaurant in a fabulous neighbourhood. Take time to walk around the near neighbourhood before dinner. Specific Gluten free menu which was excellent. A little noisy for conversation at the beginning of the evening, but overall, great",Firefly,16,2,"September 24, 2015","Osoyoos, Canada",/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,4.0,430,"Washington, DC",Hilary R,38.8949549,-77.0366456,49.033333,-119.46666699999999,2195.9407602195192,False,247.0
4.0,The perfect evening in DC,"We always have amazing meals at Kimpton property restaurants. Firefly was an excellent choice and every aspect of the evening was a 5 star! Service,drinks,meals,appetizers, ambiance .... Need I say more. Walter the manager came over to see if everything was satisfactory and we let him know this was the best meal we had in DC on 4 day trip....


More",Firefly,20,2,"September 20, 2015",,/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,5.0,430,"Washington, DC",Melanie M,38.8949549,-77.0366456,,,,,351.0
4.0,Great food and atmosphere,We finally broke down and had dinner the last night of our trip at the Firefly. The pot roast was AMAZING! The perfect comfort food.,Firefly,4,0,"September 15, 2015","Yucaipa, California",/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,5.0,430,"Washington, DC",JeannaRNBSN,38.8949549,-77.0366456,34.040931,-117.0516713,2235.4604126460345,False,132.0
4.0,Comfort food neighborhood gem,"Just moving to the district -DuPont area, we had had Mexican, Thai, sushi and brunch. Tonite, having heard about Firefly and how good it was and it would be delicious comfort food. It truly was!!
We started with matzoh ball soup ( not mine but very good ) fried green tomatoes, oyster po boy, shrimp and grits and Mac and...


More",Firefly,62,8,"September 6, 2015","North Andover, Massachusetts",/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,5.0,430,"Washington, DC",Esmosier,38.8949549,-77.0366456,42.698702399999995,-71.1350575,405.605867722524,False,331.0
4.0,Excellent Fried Green Tomatoes and Rissoto,Nice quaint dining! The service and food were excellent! I would highly recommend it! The Rissoto was the best I've had in the U.S. And I loved the green fried tomatoes!,Firefly,1,0,"September 1, 2015",,/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,5.0,430,"Washington, DC",Peggy M,38.8949549,-77.0366456,,,,,169.0
