restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Cute Setting with Average Food & Below Average Service,"MalMaison is beautifully decorated and had live music for Sunday brunch, but the charm stopped there. The service was spotty and our waiter seemed distracted the entire time. We ordered a pastry basket to start, which was never brought out. Our waiter also got our side orders wrong and we didn't have silverware when the food was brought out. We...


More",Malmaison,43,14,"September 8, 2015","Raleigh, North Carolina",/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,3.0,22,"Washington, DC",Meredith S,38.8949549,-77.0366456,35.7804015,-78.6390779,232.19273986783782,False,356.0
4.0,Trendy and relaxed place. Great pressed juices!,This space is very trendy and tucked-away. I haven't tried much of their foods but their pressed juices are great. They press the juice fresh right in front of you. This is a great place if you've just finished boating at key bridge boat house. Or if you just want a relaxed place off the busy Georgetown streets.,Malmaison,25,2,"August 13, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",Soraya47,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,313.0
4.0,"Neat building and location, Terrible service, OK Food","Malmaison is in a converted icehouse near the river and the canal, under the Whitehurst Freeway, in Georgetown. The space is quite neat with glass-paneled garage doors as windows, two levels for seating (a lounge space below where one can dine as well as a more normal dining room space above), and a take-out section that was flooded with light....


More",Malmaison,6,2,"July 13, 2015",Washington DC,/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,3.0,22,"Washington, DC",Jacqueline M,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,356.0
4.0,"Very biker friendly, with a bit of attitude","Stopped by for mid-afternoon coffee break from the hustle of M Street. When you need a break from the crowds, or just need better quality coffee, take the walk down to Malmaison. It's a little hard to find, but a much better alternative than the craziness on M Street.
We were sent to Malmaison from the great guys at Revolution...


More",Malmaison,80,22,"July 11, 2015","Minneapolis, Minnesota",/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",finestbob,38.8949549,-77.0366456,44.9772995,-93.2654692,933.4296463460747,False,338.0
4.0,Best Brunch in DC hands down !!,"My husband and I have tried many places to eat ""brunch"" in the DC area and while many are very good we have yet to find a brunch that equals the one served at ""Malmaison""
As an added treat, a jazz band performs every other Sunday alternating with a Violin and Cellist. This past Sunday we were entertained by The...


More",Malmaison,745,427,"June 29, 2015","Richmond, Virginia",/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",Bornabrit,38.8949549,-77.0366456,37.53850870000001,-77.4342799,96.02676126284274,False,322.0
4.0,"Lovely, peaceful place for lunch or discreet meeting","Malmaison is a hidden gem tucked away between M Street and the waterfront. It's quiet and laid back but your also almost underneath the Whitehurst freeway and the planes flying along the Potomac as they descend into National airport give you a sense of being close to the bustle. I've used this place for lunch after a run and for...


More",Malmaison,15,6,"June 15, 2015",,/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",Toby H,38.8949549,-77.0366456,,,,,340.0
4.0,Wedding Reception,Delightful venue! An old gas station along Georgetown's Waterfront has been transformed into an elegant venue for special events. The food prepared by the Malmaison Chef was wonderful with special attention to detail and garnish. Perfect evening!,Malmaison,7,0,"May 12, 2015",Georgia,/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",Lois F,38.8949549,-77.0366456,32.329380900000004,-83.1137366,567.079097718204,False,246.0
4.0,Truly a 'hidden gem',"If this restaurant were on M street instead of hidden at the end of K street (the Water St. extension) it would be incredibly popular- as it is there was a lively crowd when we got there. My wife and I love this place. We went for Sun Brunch and started with a bread basket which had delicious muffins and...


More",Malmaison,32,32,"April 16, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",BOBCOO7,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,315.0
4.0,Fantastic place for Brunch...its a must!,"My husband and I love this restaurant, the atmosphere ,décor, nice energy of its customers, the service ,but most of all the brunch at Malmaison is outstanding.With a huge variety of Brunch items on their menu its pretty hard to make a choice. For example:Crepes, eggs, salads, Fruit plates, smoked salmon, jumbo lump crab cakes, pancakes build your own omelet...


More",Malmaison,745,427,"March 31, 2015","Richmond, Virginia",/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",Bornabrit,38.8949549,-77.0366456,37.53850870000001,-77.4342799,96.02676126284274,False,371.0
4.0,"Excellent place, delicious French Food","A little gem in the middle of nowhere ( in Georgetown, off M Street by the water) ! Definitely on my list. The chef used to work for French heads of State and President Reagan and you can taste it ... The food is just delicious. So sad they won't be open for dinner anymore. I'll try the brunch on...


More",Malmaison,57,55,"October 18, 2014","Washington DC, District of Columbia",/Restaurant_Review-g28970-d4788782-Reviews-Malmaison-Washington_DC_District_of_Columbia.html,5.0,22,"Washington, DC",picalexandre,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,307.0
