restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,A great choice,"Very nice place on restaurant row near Eastern Market (great shopping). Near Marine Barracks. I eat here often! Great food, good pricing!",Cava Mezze Grill,82,19,"September 3, 2015","Washington DC, District of Columbia",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,5.0,11,"Washington, DC",sewingone,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,137.0
4.0,Quite good - bit different from Chipotle,"Some of their sauces/chutneys are unusual. I think they are better than Chipotle, the menu tends to be a bit more variety. Maybe they are a hybrid of Roti and Chipotle?",Cava Mezze Grill,10,7,"July 7, 2015",,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",Vijay R,38.8949549,-77.0366456,,,,,168.0
4.0,Quick healthy lunch,"At a conference in DC, happened upon this ""fast food"" place for lunch. The resturauant was operated similar to a chipotle, but the meals were created with Mediterranean ingredients (hummus, feta, rice). The food was fresh and very flavorful. Overall, great tasting lunch that was inexpensive, quick, and healthy. I was happy to note that they sell their goods at...


More",Cava Mezze Grill,13,4,"June 30, 2015","Findlay, Ohio",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,5.0,11,"Washington, DC",Kim T,38.8949549,-77.0366456,41.0413873,-83.65039820000001,380.9177120712638,False,372.0
4.0,Reliable...,"Cava is a good reliable place...nothing is really outstanding but the food comes fast, it's relatively cheap and reliable.",Cava Mezze Grill,121,27,"June 23, 2015","Washington, District of Columbia, United States",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,3.0,11,"Washington, DC",FoodGuyWineGuy,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,122.0
4.0,"Like Chipotle, But Better","I wanted to take something on my flight home from DC and had heard about Cava, so decided to stop by and pick something up to go. This is a Chipotle like style; you choose your base and then your toppings. Only difference is that its Mediterranean food instead of “Mexican”.
I only have raves about this place! The staff...


More",Cava Mezze Grill,7,0,"June 19, 2015","Bay Area, CA",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",xislandgirlx,38.8949549,-77.0366456,37.7884969,-122.3558473,2437.3288911385603,False,334.0
4.0,Good food fast!,The concept is like Chipotle except for mid-eastern cuisine. It does a great job of having appetizing and fresh foods served very quickly. The decor is rather plain (like Chipotle) and prices fair. Overall a good experience and will definitely visit again...,Cava Mezze Grill,102,20,"April 21, 2015",Reston,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",Bill_and_Nives,38.8949549,-77.0366456,38.9312353,-77.3570209094158,17.44638937980552,True,258.0
4.0,Healthy and fun experience!,"I love this place. Felt so healthy ordering the grains and greens, chicken & braised beef (you can have half orders by the way) and everything else to go with it! With yogurt dill and toasted red pepper hummus, it was a loaded dinner but felt good having all the organic and fresh veggies!
P.S. This place reminded me of...


More",Cava Mezze Grill,44,8,"April 16, 2015","Manila, Philippines",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",heyheymommyj,38.8949549,-77.0366456,14.590621599999999,120.9799696,8572.405198314564,False,330.0
4.0,Wish we had one close by,"In an effort to find a low-cost meal that would satisfy a meat eater and a vegetarian, my husband and I decided to try this little place near Chinatown in D.C. We were pleasantly surprised and would definitely go back!
I had the falafel and loved it; my husband had the spicy lamb meatballs and was quite satisfied. We were...


More",Cava Mezze Grill,16,5,"March 30, 2015","Wilmington, Delaware",/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",LOuladdaoud,38.8949549,-77.0366456,39.7459468,-75.546589,99.0996480507597,False,333.0
4.0,"Terrific healthy tasty ""fast"" food","This is like a Greek or Mediterranean version of Chipolte. You go through a line and get the base - rice, salad or a grain/greens combo. Then you add three toppings e.g. hummus, toss in a protein (chicken, pork, falafal, meat balls..)and a bunch of fresh toppings add some sauce and you have an amazing meal.
Watch out of the...


More",Cava Mezze Grill,51,37,"March 27, 2015",Minneapolis,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,5.0,11,"Washington, DC",budget_travel_buff,38.8949549,-77.0366456,44.9772995,-93.2654692,933.4296463460747,False,335.0
4.0,Busy; delicious food & sexy atmosphere,"Love the menu, the atmosphere is sexy (a little dark, cool lighting, busy but comfortable), and it's a great place to go with friends or on a date.
As I mentioned, it's busy, so you might have to wait and at times the busy-ness has evoked a twinge of arrogance from the staff (I notice this mostly as a former...


More",Cava Mezze Grill,126,58,"March 17, 2015",Washington DC,/Restaurant_Review-g28970-d7312383-Reviews-Cava_Mezze_Grill-Washington_DC_District_of_Columbia.html,4.0,11,"Washington, DC",iStefPayne,38.8949549,-77.0366456,38.8949549,-77.03664559999999,1.3688331711774772e-12,True,319.0
