restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
4.0,Great place for a healthy dinner to go,"I wanted a healthy dinner to go instead of fast food, burgers, steaks, etc in this part of town. My search landed me at Chop't and I wasn't disappointed. There's a huge number of choices to make for salads - I ended up taking one of their ""standard"" combination. The portion size is big - I could barely finish this...


More",Chop't Creative Salad Co,275,127,"September 27, 2015","San Jose, California",/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,4.0,10,"Washington, DC",gosaka,38.8949549,-77.0366456,37.3361905,-121.89058329999999,2421.6605196852515,False,325.0
4.0,Our go to place in Washington DC!,"Great variety of salads! This was our go to place for a healthy option for our meals. We ate here several times during our visit to DC. Recommend the Chopped Cobb and New England Harvest, both are outstanding. You will not be disappointed when it comes to a healthy and cheap meal option!",Chop't Creative Salad Co,82,36,"September 3, 2015",Florida,/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,5.0,10,"Washington, DC",oscmj,38.8949549,-77.0366456,27.7567667,-81.4639835,808.9219264085541,False,288.0
4.0,Great salads - quirky service,"The concept is great - a number of suggested salads or make your own up with numerous combinations and dressings
The choice is chopped up and mixed and given to you in a plastic container
We all had a variety of salads - I chose the Mexican- but the server mixed up teh wrong combination and refused to acknowledge my...


More",Chop't Creative Salad Co,386,125,"August 2, 2015",London,/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,4.0,10,"Washington, DC",Uday T,38.8949549,-77.0366456,51.5073219,-0.1276474,3674.6806319924717,False,327.0
4.0,Amazing Salads!!,Perfect blends of quality ingredients. Heathy!! Great drinks too. Everything is fresh and the establishment is clean. I wish these were everywhere!!,Chop't Creative Salad Co,55,28,"July 5, 2015",,/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,5.0,10,"Washington, DC",will g,38.8949549,-77.0366456,,,,,148.0
4.0,Great fresh food option,"I found this restaurant while traveling on business. Brought the family here for a healthy lunch option while visiting DC. Really enjoyed the salad options. The selection makes for a hard choice. I had the steakhouse salad today. Wide had the Cobb. Each salad is freshly prepared. Great portion size. We really enjoy it and from the looks of the...


More",Chop't Creative Salad Co,7,4,"July 3, 2015","Beckley, WV",/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,5.0,10,"Washington, DC",TravelNewRiverGorge,38.8949549,-77.0366456,37.77817020000001,-81.18815570000002,238.29947757545463,False,355.0
4.0,Best Salad place and I strongly recommend,"I am not a big fan of salad places over all. This is place is really creative. I am surprised by their menu it self. staff is super friendly. Multiple vegetarian options. Chicken salad was amazing. They have really good style of making salad. Cutting the salad is really impressive idea and it is actually tastes good. Bread that they...


More",Chop't Creative Salad Co,114,23,"July 2, 2015","Dothan, Alabama, USA",/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,5.0,10,"Washington, DC",Venkataraman P,38.8949549,-77.0366456,31.158521999999998,-85.4269662,714.0066982276999,False,344.0
4.0,Great place to eat!,"Originally came to chop't because it was something new, but after eating it I was really wishing they had restaurants in Ohio. The pre-made salads are creative and delicious or you can create your own. Can also substitute ingredients you don't like. Made to order and absolutely delicious and convenient.",Chop't Creative Salad Co,50,13,"June 29, 2015","Oberlin, Ohio",/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,5.0,10,"Washington, DC",Michele P,38.8949549,-77.0366456,41.2939386,-82.21737859999998,320.46840036024406,False,304.0
4.0,Nice healthy spot,"Easy, quick, healthy and tasty. Lots of different combinations for take in or take away. You can make it as healthy as you want by picking up the ingredients.
Highly recommendable if you live nearby or you are taking the train.",Chop't Creative Salad Co,33,16,"June 21, 2015",,/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,4.0,10,"Washington, DC",Elias N,38.8949549,-77.0366456,,,,,227.0
4.0,Good salad but not filling,I ordered the 7 Summits Chicken salad and expected that was all I needed for lunch. There was plenty of salad but very little chicken. The toppings and seasonings were very good. Be prepared to wait in a long line at the typical lunch hour.,Chop't Creative Salad Co,72,50,"June 10, 2015","Chincoteague Island, Virginia",/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,4.0,10,"Washington, DC",67lakeshore,38.8949549,-77.0366456,37.9384567,-75.3615855,112.31438698811053,False,240.0
4.0,A fresh and healthy dinner,"Looking for a place to grab a healthy bite after a meeting downtown, this place came up on a search for ""salad"". Place was bright and clean, and I was promptly greeted by three employees. I am very picky about salad and want to pick the ingredients myself, so this place was just the ticket. Food was very high quality...


More",Chop't Creative Salad Co,33,12,"September 21, 2014","McLean, Virginia",/Restaurant_Review-g28970-d4917967-Reviews-Chop_t_Creative_Salad_Co-Washington_DC_District_of_Columbia.html,5.0,10,"Washington, DC",curlysue41382,38.8949549,-77.0366456,38.9342888,-77.1776327,8.067973402096564,True,328.0
