restaurant_overall_rating,user_review_title,user_review,restaurant_name,user_num_reviews,user_helpful_reviews,user_review_date,user_location,restaurant_url,user_rating,restaurant_num_reviews,restaurant_location,user_name,restaurant_latitude,restaurant_longitude,user_latitude,user_longitude,user_restaurant_distance,user_is_local,user_review_length
5.0,Do a dare and get a discount :),"Aside from their really yummy frozen yogurt, you can even get a discount if you do some funny dares. The dares are posted on their wall as you enter. You can pick which one you'll do. Of course the higher the percent off, the more difficult the dare is :)
Also, I love that they close at 1am!!! :) And...


More",Mr. Yogato,65,14,"June 1, 2015",United States,/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,5.0,13,"Washington, DC",agxnes,38.8949549,-77.0366456,39.7837304,-100.4458825,1251.9384805497953,False,311.0
5.0,Fun and FroYo all in one,"I enjoyed getting some delicious fro you with my daughter on a recent visit to DC. I have never been to a Fro Yo place quite like it. There were all kinds of trivia questions that allows discounts on the purchase. There were also a few tables with games on it including an old Nintendo game.
The ordering was simple:...


More",Mr. Yogato,137,63,"April 28, 2015",MetroWest Boston,/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,5.0,13,"Washington, DC",Buttercup92,38.8949549,-77.0366456,,,,,326.0
5.0,Who gave this place only 4 stars?,"Absolutely best frozen yogurt around, hands down. Lots of toppings to customize your treat. Trivia questions are fun and real brain strainers. Worth 15% off. Small place and a little hard to find but definitely worth the effort.",Mr. Yogato,17,2,"April 22, 2015","Mooresville, North Carolina, United States",/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,5.0,13,"Washington, DC",Steve M,38.8949549,-77.0366456,35.570746,-80.818299197542,309.8278871266014,False,228.0
5.0,Still the best FroYo in town,"Mr. Yogato opened its doors well before the frozen yogurt craze started to take over. After many years of absence, I went back tonight, to see if Mr. Yogato had changed. It has not. This is both good and bad. Good, because a) the yogurt is very tasty (whether you get the tart, ""regular"" or chocolate), b) the fresh fruit...


More",Mr. Yogato,65,22,"October 16, 2014",london,/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,4.0,13,"Washington, DC",bru12345,38.8949549,-77.0366456,51.5073219,-0.1276474,3674.6806319924717,False,331.0
5.0,Best yogurt and fun atmosphere in DC,"Excellent tasting yogurt that is inexpensive and a fine selection of toppings. We'd go for those reasons alone, but the trivia makes it worth it, and we got 20% off during our last visit for knowing 4 countries which end in 'l', four words that ended in 'dary', and unscrambling a word all while ordering in a Kermit the Frog...


More",Mr. Yogato,233,81,"October 4, 2014","Kigali, Rwanda",/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,5.0,13,"Washington, DC",Benjamin B,38.8949549,-77.0366456,-1.9508511000000002,30.0615075,7223.269076900139,False,335.0
5.0,The Yogurt of My Dreams!,"I got used to the perfect vanilla frozen yogurt when I was in college, but have never been able to find anything like it since then. All of the vanilla's I've tried have been dull and boring, with no zest. My search ended this week! I ordered Original Tangy. Vanilla isn't in the name, but it was everything I've been...


More",Mr. Yogato,19,8,"August 19, 2014",Seattle,/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,5.0,13,"Washington, DC",Beth B,38.8949549,-77.0366456,47.6038321,-122.3300624,2327.637719285823,False,327.0
5.0,Love Love Love!,"Loved the Mr. Yogato experience! With so many frozen yogurt options in DC this is a MUST!
Fun games and old nintendo to spend a great time with your silly friends.
Frozen yogurt is gooood!",Mr. Yogato,66,19,"July 28, 2014","Cochabamba, Bolivia",/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,5.0,13,"Washington, DC",Stephanie M,38.8949549,-77.0366456,-17.3935419,-66.1570139,3935.2414386661294,False,188.0
5.0,good frozen yogurt in a fun atmosphere,"Mr. Yogato is good quality frozen yogurt. Now that it's winter, I'm not so keen on frozen yogurt, but it's a great treat for summer. They also have some rotating flavors, so it's not always the same.
It's fun going here, because they have various trivia and tasks on the board that you can complete while you wait to be...


More",Mr. Yogato,489,320,"December 17, 2013",WashingtonDC,/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,4.0,13,"Washington, DC",jg325,38.8949549,-77.0366456,,,,,329.0
5.0,Best introduction to frozen yogurt,"Once you get used to the taste of frozen yogurt you will fast become a fan of this store. Getting used to it takes about 3 spoonfuls or thereabouts...pick your toppings and you're good to go.
But the winning part of this fine establishment (ignore the fact that it is a hole in the wall) is the fun, friendly, engaging...


More",Mr. Yogato,34,19,"June 15, 2013","Montreux, Switzerland",/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,5.0,13,"Washington, DC",XDST82,38.8949549,-77.0366456,46.4310831,6.9129921,4103.489494477165,False,328.0
5.0,"Tiny, but mighty.","This little hole in the wall has the best tasting yogurt, ever. For $2, toppings are unlimited. I had the tangy frozen yogurt which was not too sweet and a perfect post dinner treat.",Mr. Yogato,43,29,"March 25, 2013",Minnesota,/Restaurant_Review-g28970-d2620584-Reviews-Mr_Yogato-Washington_DC_District_of_Columbia.html,4.0,13,"Washington, DC",MinnesotaMermaid,38.8949549,-77.0366456,45.98965870000001,-94.6113288,1020.0660195409514,False,182.0
